label,T1_true_s,T1_fit_s,T1_sigma_s,M0_fit,mape_pct,cx_m,cy_m
T1_1,1.879,2.556364999701402,0.0,19.04125615231772,36.04922829704108,0.065,0.0
T1_2,1.432,0.5653954516338405,0.0,3.7414517686278157,60.51707739987147,0.05258610463437159,0.03820604139901075
T1_3,1.027,0.8630314692363137,0.0,6.781434095559898,15.965777094808786,0.020086104634371583,0.06181867355918498
T1_4,0.7513,0.6124935313630337,0.0,5.998343359217143,18.47550494302758,-0.020086104634371577,0.06181867355918499
T1_5,0.527,0.5718952392934037,0.0,9.97188945613878,8.519020738786274,-0.05258610463437158,0.03820604139901076
T1_6,0.3841,0.1589751875368482,0.0,5.774121723874864,58.61098996697521,-0.065,7.960204194457795e-18
T1_7,0.2723,0.22918321804124292,0.0,7.6294816733175335,15.83429377846385,-0.05258610463437159,-0.038206041399010744
T1_8,0.1945,0.17026068294229946,0.0,7.837886631265093,12.462373808586399,-0.02008610463437159,-0.06181867355918498
T1_9,0.1378,0.11282470858184042,0.0,7.624945050837952,18.124304367314647,0.02008610463437157,-0.06181867355918499
T1_10,0.0947,0.10778232236917909,0.0,7.416770795806622,13.814490358161649,0.05258610463437158,-0.03820604139901077
T1_11,0.067,0.06298418398025324,0.0,6.709068607668239,5.99375525335338,0.01979898987322333,0.019798989873223326
T1_12,0.04814,0.05186096606823711,0.0,5.793215424771807,7.729468359445595,-0.019798989873223326,0.01979898987322333
T1_13,0.03435,0.031723511665608856,0.0,4.978233501803498,7.646254248591392,-0.019798989873223333,-0.019798989873223326
T1_14,0.02416,0.02642132068895592,0.0,3.600799415690111,9.359771063559275,0.019798989873223326,-0.019798989873223333
