sigma,label,T1_true_s,T1_fit_s,T1_sigma_s,mape_pct,snr_dual
0.0,T1_1,1.879,2.0573283780567992,0.0,9.49060021590206,5.146984654569472e15
0.0,T1_2,1.432,1.3789789502700562,0.0,3.7025872716441133,4.963970662268928e15
0.0,T1_3,1.027,1.0362233290461478,0.0,0.8980846198780355,5.386514989056e15
0.0,T1_4,0.7513,0.7106172202837092,0.0,5.4149846554360135,7.50094294974464e15
0.0,T1_5,0.527,0.5043251216367556,0.0,4.302633465511257,8.382480155410432e15
0.0,T1_6,0.3841,0.4498512104739138,0.0,17.11825318248214,1.105416134066176e16
0.0,T1_7,0.2723,0.27517536222677197,0.0,1.0559538107865851,1.0202926941208576e16
0.0,T1_8,0.1945,0.19087808954514648,0.0,1.8621647582794452,1.1491263886917632e16
0.0,T1_9,0.1378,0.13859874435185215,0.0,0.5796403133905288,1.1970453153251328e16
0.0,T1_10,0.0947,0.08976784581524513,0.0,5.208188157080088,9.081159262666752e15
0.0,T1_11,0.067,0.0674553705216152,0.0,0.6796574949480274,8.704164884381696e15
0.0,T1_12,0.04814,0.04898010911762362,0.0,1.7451373444611773,6.730892886147072e15
0.0,T1_13,0.03435,0.03556501240187499,0.0,3.5371540083696833,6.82603917082624e15
0.0,T1_14,0.02416,0.028622246544944097,0.0,18.469563513841425,5.767950220918784e15
1.0,T1_1,1.879,2.073367449634719,1.4950000000000008,10.344196361613571,76.73608021601238
1.0,T1_2,1.432,1.3811166726351902,1.4950000000000008,3.553304983576107,73.80075115799004
1.0,T1_3,1.027,1.0457715293990384,0.5254051432728007,1.8278022783873895,80.05913137017048
1.0,T1_4,0.7513,0.7144357302177042,1.126581383665129,4.906730970623704,111.41179998476844
1.0,T1_5,0.527,0.5031787556673265,1.3191660166117885,4.520160214928539,124.63422704733678
1.0,T1_6,0.3841,0.4495142811954781,0.15069291868175305,17.03053402641972,164.7216436324785
1.0,T1_7,0.2723,0.27644312580222813,0.13474230594934913,1.5338741427156497,151.82620174927152
1.0,T1_8,0.1945,0.19161119718366917,0.07673423732034404,1.485245663923306,171.24271073672128
1.0,T1_9,0.1378,0.13817868494410365,0.0902999581066664,0.5753314745617932,178.37174564541704
1.0,T1_10,0.0947,0.08963181345678349,0.028628722401485694,5.351833730957219,135.07103190047738
1.0,T1_11,0.067,0.06725092954256251,0.032754298002848826,0.6223092872732643,129.74492128961404
1.0,T1_12,0.04814,0.04913026257588571,0.017767411840874107,2.0570473117692174,99.68706322533676
1.0,T1_13,0.03435,0.03551173748035817,0.030999270293018088,3.3820596225856483,101.06530478919154
1.0,T1_14,0.02416,0.02847093768203722,1.4939343170226351,17.843285107769923,85.52532702678647
3.0,T1_1,1.879,2.0870609029312304,1.4950000000000008,11.072959176755205,21.895811808401575
3.0,T1_2,1.432,1.380685606974429,1.4950000000000008,3.9044072512161967,20.85733698711278
3.0,T1_3,1.027,1.0610806608757417,1.4950000000000008,3.3184674659923825,23.1238955477639
3.0,T1_4,0.7513,0.7150113681658354,1.4950000000000008,4.830112050334691,31.724840848908396
3.0,T1_5,0.527,0.5098780231861545,1.4950000000000008,3.2954537184692327,35.49353923348931
3.0,T1_6,0.3841,0.4513210783970726,1.4950000000000008,17.50093163162527,46.582032870106225
3.0,T1_7,0.2723,0.27437953276099797,1.4950000000000008,1.5913044264639529,43.32739693505134
3.0,T1_8,0.1945,0.19074672637694073,0.7608180487030629,1.9297036622412598,48.44897309931118
3.0,T1_9,0.1378,0.1383983314937011,1.4950000000000008,1.1867788475856622,50.475604541240926
3.0,T1_10,0.0947,0.09011652786956978,1.4950000000000008,4.8399916900002244,38.519083670817345
3.0,T1_11,0.067,0.06761636675452977,1.4950000000000008,1.3185718696497792,36.6361459053826
3.0,T1_12,0.04814,0.048683604278048076,1.4950000000000008,3.70298979400643,28.640513833660638
3.0,T1_13,0.03435,0.035196682932386224,1.4950000000000008,2.7555771375816334,29.2344960869059
3.0,T1_14,0.02416,0.028521244636311376,1.4950000000000008,18.051509256255667,24.715711465834634
8.0,T1_1,1.879,2.0787593116284913,1.4950000000000008,10.803226461238234,8.650182229739062
8.0,T1_2,1.432,1.3724513773240707,1.4950000000000008,8.301080483938872,8.171167784008444
8.0,T1_3,1.027,1.0771561557878038,1.4950000000000008,7.103145333715962,9.26003346408023
8.0,T1_4,0.7513,0.8924547138834773,1.4950000000000008,27.52051894104489,12.447543571310767
8.0,T1_5,0.527,0.5001900337240888,1.4950000000000008,6.890796358681344,14.168446902553839
8.0,T1_6,0.3841,0.4525354861249016,1.4950000000000008,17.817101308227446,19.16168493387931
8.0,T1_7,0.2723,0.2797255716931142,1.4950000000000008,4.280524984702497,17.425796997884234
8.0,T1_8,0.1945,0.1998691992838939,1.4950000000000008,7.154510320493559,20.019112697388547
8.0,T1_9,0.1378,0.1376321230328856,1.4950000000000008,2.7941592398017443,21.40557925332396
8.0,T1_10,0.0947,0.09036933107326511,1.4950000000000008,4.931450294119691,15.513715482730275
8.0,T1_11,0.067,0.06700495820690616,1.4950000000000008,3.445912054034047,14.94784422297621
8.0,T1_12,0.04814,0.047940638234923914,1.4950000000000008,9.674125736968687,11.708709068414459
8.0,T1_13,0.03435,0.039593851602757406,1.4950000000000008,16.15110311084072,12.367493496254959
8.0,T1_14,0.02416,0.028026416968675992,1.4950000000000008,16.0033814928642,9.920117250609437
12.0,T1_1,1.879,1.291929119763092,1.4950000000000008,49.584896117401954,7.041409790845385
12.0,T1_2,1.432,1.2519841168593338,1.4950000000000008,17.96547950201051,5.811443727284281
12.0,T1_3,1.027,1.063342798448891,1.4950000000000008,11.654232459896765,6.969589308054388
12.0,T1_4,0.7513,0.9664443975756107,1.4950000000000008,35.384974157516666,9.765450662271045
12.0,T1_5,0.527,0.40083338144361014,1.4950000000000008,25.261837835434267,11.038427546669054
12.0,T1_6,0.3841,0.45284465640016036,1.4950000000000008,17.897593439250265,14.478098237303055
12.0,T1_7,0.2723,0.27123778420123335,1.4950000000000008,7.271828553413134,12.651309214654933
12.0,T1_8,0.1945,0.196170782269287,1.4950000000000008,7.861822701330351,15.251292802987102
12.0,T1_9,0.1378,0.13742620104196804,1.4950000000000008,2.7786486459420074,15.368287967086403
12.0,T1_10,0.0947,0.08955025738197012,1.4950000000000008,6.485862012245245,10.882410437655825
12.0,T1_11,0.067,0.06720324947916094,1.4950000000000008,8.39832055139286,11.319278893171797
12.0,T1_12,0.04814,0.04953914731350725,1.4950000000000008,13.732335745538816,8.90918074601573
12.0,T1_13,0.03435,0.03709240696940643,1.4950000000000008,11.278679537099352,9.121768354431543
12.0,T1_14,0.02416,0.03581615388577674,1.4950000000000008,48.42315707895658,8.245845958007468
16.0,T1_1,1.879,1.4787983436981134,1.4950000000000008,28.557126204768245,5.863858972579898
16.0,T1_2,1.432,1.3827523579676924,1.4950000000000008,18.370544664367355,4.937152001826794
16.0,T1_3,1.027,1.1611001184638556,1.4950000000000008,17.020356586017023,5.876415297630504
16.0,T1_4,0.7513,0.9569398159944059,1.4950000000000008,49.30292814350753,7.721500496772956
16.0,T1_5,0.527,0.5173655190894547,1.4950000000000008,5.694829767164279,8.279945605539401
16.0,T1_6,0.3841,0.4478847739875016,1.4950000000000008,18.338641589815282,11.342343136822441
16.0,T1_7,0.2723,0.27874663732252347,1.4950000000000008,6.449729396348919,10.098373042076032
16.0,T1_8,0.1945,0.19581609898642194,1.4950000000000008,10.450754859866587,11.956769439893671
16.0,T1_9,0.1378,0.1396410370015792,1.4950000000000008,5.708803643564957,12.24152359729681
16.0,T1_10,0.0947,0.08760644210853452,1.4950000000000008,7.693356267891618,8.880815019934992
16.0,T1_11,0.067,0.06612887756331311,1.4950000000000008,8.235118442976242,9.173846790461608
16.0,T1_12,0.04814,0.047351756306106815,1.4950000000000008,15.300610053333278,7.477071701531602
16.0,T1_13,0.03435,0.04385064935870223,1.4950000000000008,34.06490235874399,7.357129400577915
16.0,T1_14,0.02416,0.04290497691996787,1.4950000000000008,79.28864541354346,6.818135579864103
22.0,T1_1,1.879,1.247215975286082,1.4950000000000008,39.50196413182831,4.900825924891455
22.0,T1_2,1.432,1.3082081053658734,1.4950000000000008,39.184959860843506,3.1122697939173296
22.0,T1_3,1.027,1.1605824527680162,1.4950000000000008,17.878466733661114,3.6770184254667915
22.0,T1_4,0.7513,1.1319887021630555,1.4950000000000008,54.383432996820055,5.277598613505251
22.0,T1_5,0.527,0.42000435997615876,1.4950000000000008,27.061146137799152,6.901419201543589
22.0,T1_6,0.3841,0.4553751074625049,1.4950000000000008,20.878489124709194,8.343670657744882
22.0,T1_7,0.2723,0.2613423283113688,1.4950000000000008,12.341566501812856,7.289617197640178
22.0,T1_8,0.1945,0.1948750485703978,1.4950000000000008,14.520584113789372,8.759197996153617
22.0,T1_9,0.1378,0.14695701176997372,1.4950000000000008,15.865607064618187,8.90694127313512
22.0,T1_10,0.0947,0.08903024732927545,1.4950000000000008,10.245257538202528,7.120545666139162
22.0,T1_11,0.067,0.06752977081809117,1.4950000000000008,12.555659704699874,6.4126519763676635
22.0,T1_12,0.04814,0.046882347681252566,1.4950000000000008,20.25499896238607,5.931436097489221
22.0,T1_13,0.03435,0.046316908846167536,1.4950000000000008,42.2928194221814,5.033760509557702
22.0,T1_14,0.02416,0.23411418189224711,1.4950000000000008,876.9580591485378,4.114856226554985
30.0,T1_1,1.879,0.9502522058943159,1.4950000000000008,54.96880071175063,3.5228097794545477
30.0,T1_2,1.432,1.1955383656012983,1.4950000000000008,30.517470086913743,3.2470251807078814
30.0,T1_3,1.027,1.026727812789582,1.4950000000000008,25.182614900283813,3.4065406097720725
30.0,T1_4,0.7513,0.992181494483488,1.4950000000000008,54.45041706543591,4.160678935764944
30.0,T1_5,0.527,0.3615644859169338,1.4950000000000008,34.3118324296381,4.198414796264186
30.0,T1_6,0.3841,0.423655533101868,1.4950000000000008,19.838302236403965,5.906442740911583
30.0,T1_7,0.2723,0.26421932908556955,1.4950000000000008,20.72644724730434,5.6988434433224295
30.0,T1_8,0.1945,0.22023670609886162,1.4950000000000008,25.812877640377415,7.001409981782604
30.0,T1_9,0.1378,0.1383949514066916,1.4950000000000008,17.84034129398786,6.836320188327171
30.0,T1_10,0.0947,0.28403131701945483,1.4950000000000008,218.76953148298642,5.113421364804817
30.0,T1_11,0.067,0.25394633232327896,1.4950000000000008,325.5331730924676,4.837083514618215
30.0,T1_12,0.04814,0.04359290247674101,1.4950000000000008,28.290446507037554,3.5069682897580554
