label,T1_true_s,T1_fit_s,T1_sigma_s,M0_fit,mape_pct,cx_m,cy_m
T1_1,1.879,0.9899122125070762,0.0,17.471320206316634,47.31707224549888,0.065,0.0
T1_2,1.432,0.4817857145157055,0.0,8.966335075684464,66.35574619303732,0.05258610463437159,0.03820604139901075
T1_3,1.027,0.5589695363143787,0.0,13.054378792404421,45.572586532192915,0.020086104634371583,0.06181867355918498
T1_4,0.7513,0.6266569319575878,0.0,18.4213973357946,16.590319185733023,-0.020086104634371577,0.06181867355918499
T1_5,0.527,0.4763100528444664,0.0,20.35562738077228,9.618585798013966,-0.05258610463437158,0.03820604139901076
T1_6,0.3841,0.34192337610250656,0.0,18.42531619482128,10.98063626594466,-0.065,7.960204194457795e-18
T1_7,0.2723,0.26287716558175345,0.0,20.34871825849328,3.4604606750813587,-0.05258610463437159,-0.038206041399010744
T1_8,0.1945,0.18656395415609753,0.0,19.67006469142622,4.080229225656802,-0.02008610463437159,-0.06181867355918498
T1_9,0.1378,0.13546620174672172,0.0,19.201379394580222,1.6936126656591328,0.02008610463437157,-0.06181867355918499
T1_10,0.0947,0.0939674597976633,0.0,17.677750454101737,0.7735377004611474,0.05258610463437158,-0.03820604139901077
T1_11,0.067,0.06823083764576814,0.0,15.504964832384305,1.837071113086764,0.01979898987322333,0.019798989873223326
T1_12,0.04814,0.047873084091297376,0.0,13.601803722496053,0.5544576416755849,-0.019798989873223326,0.01979898987322333
T1_13,0.03435,0.034366116018720014,0.0,11.194300590439546,0.04691708506554634,-0.019798989873223333,-0.019798989873223326
T1_14,0.02416,0.0238383935162562,0.0,8.319199562316388,1.3311526645024858,0.019798989873223326,-0.019798989873223333
