label,T1_true_s,T1_fit_s,T1_sigma_s,M0_fit,mape_pct,cx_m,cy_m
T1_1,1.879,1.8775445464210303,1.4950000000000003,23.924058174091346,0.077458945128776,0.065,0.0
T1_2,1.432,3.0000000000000004,1.4950000000000003,31.95035296952464,109.49720670391065,0.05258610463437159,0.03820604139901075
T1_3,1.027,0.7354078138655297,1.4950000000000003,27.932521153692143,28.392617929354458,0.020086104634371583,0.06181867355918498
T1_4,0.7513,0.6266569319575878,1.4950000000000003,24.14932680296105,16.590319185733023,-0.020086104634371577,0.06181867355918499
T1_5,0.527,0.43468672850773776,1.4950000000000003,26.75276341961483,17.516749808778417,-0.05258610463437158,0.03820604139901076
T1_6,0.3841,0.40587411603250634,1.4950000000000003,25.10491265328417,5.6688664494939704,-0.065,7.960204194457795e-18
T1_7,0.2723,0.010000000000000004,1.4950000000000003,16.183445710088108,96.32757987513772,-0.05258610463437159,-0.038206041399010744
T1_8,0.1945,0.25401557769676286,1.4950000000000003,23.66961017855894,30.599268738695557,-0.02008610463437159,-0.06181867355918498
T1_9,0.1378,0.19753706290875123,1.4950000000000003,20.9279627833209,43.35055363479769,0.02008610463437157,-0.06181867355918499
T1_10,0.0947,0.061560645544243744,1.4950000000000003,19.741648004998854,34.994038496046734,0.05258610463437158,-0.03820604139901077
T1_11,0.067,0.013006963740871983,1.4950000000000003,15.664772202807393,80.58662128228062,0.01979898987322333,0.019798989873223326
T1_12,0.04814,0.014919215247295094,1.4950000000000003,12.430839022983704,69.0086928805669,-0.019798989873223326,0.01979898987322333
T1_13,0.03435,0.010588168749011001,1.4950000000000003,13.236762920803793,69.1756368296623,-0.019798989873223333,-0.019798989873223326
T1_14,0.02416,0.01046783054046563,1.4950000000000003,10.817070607303535,56.67288683582107,0.019798989873223326,-0.019798989873223333
