label,block,TI_s,TR_s,mag
T1_1,1,0.015,5.0,15.458784103393555
T1_1,2,0.022,5.0,15.418216705322266
T1_1,3,0.032,5.0,15.784384727478027
T1_1,4,0.045,5.0,17.52902603149414
T1_1,5,0.065,5.0,15.387377738952637
T1_1,6,0.1,5.0,16.368154525756836
T1_1,7,0.15,5.0,13.07666015625
T1_1,8,0.22,5.0,13.221385955810547
T1_1,9,0.35,5.0,12.048257827758789
T1_1,10,0.55,5.0,7.799324989318848
T1_1,11,0.85,5.0,4.408009052276611
T1_1,12,1.3,5.0,1.4307876825332642
T1_1,13,2.0,5.0,6.582268238067627
T1_1,14,2.8,5.0,10.850700378417969
T1_2,1,0.015,5.0,18.620723724365234
T1_2,2,0.022,5.0,19.948509216308594
T1_2,3,0.032,5.0,17.943710327148438
T1_2,4,0.045,5.0,18.401451110839844
T1_2,5,0.065,5.0,18.656288146972656
T1_2,6,0.1,5.0,16.473798751831055
T1_2,7,0.15,5.0,13.052692413330078
T1_2,8,0.22,5.0,10.229340553283691
T1_2,9,0.35,5.0,10.818140029907227
T1_2,10,0.55,5.0,5.387177467346191
T1_2,11,0.85,5.0,0.1482779085636139
T1_2,12,1.3,5.0,5.355076789855957
T1_2,13,2.0,5.0,11.718963623046875
T1_2,14,2.8,5.0,14.805455207824707
T1_3,1,0.015,5.0,17.431795120239258
T1_3,2,0.022,5.0,20.05415916442871
T1_3,3,0.032,5.0,15.529803276062012
T1_3,4,0.045,5.0,17.40839958190918
T1_3,5,0.065,5.0,16.10699462890625
T1_3,6,0.1,5.0,14.44317626953125
T1_3,7,0.15,5.0,11.783050537109375
T1_3,8,0.22,5.0,9.764994621276855
T1_3,9,0.35,5.0,7.7624616622924805
T1_3,10,0.55,5.0,2.7271552085876465
T1_3,11,0.85,5.0,4.0354156494140625
T1_3,12,1.3,5.0,12.86742877960205
T1_3,13,2.0,5.0,13.330049514770508
T1_3,14,2.8,5.0,18.412565231323242
T1_4,1,0.015,5.0,19.053911209106445
T1_4,2,0.022,5.0,16.962303161621094
T1_4,3,0.032,5.0,15.975866317749023
T1_4,4,0.045,5.0,16.334789276123047
T1_4,5,0.065,5.0,16.345632553100586
T1_4,6,0.1,5.0,13.049930572509766
T1_4,7,0.15,5.0,11.263964653015137
T1_4,8,0.22,5.0,7.197213649749756
T1_4,9,0.35,5.0,3.4818291664123535
T1_4,10,0.55,5.0,1.7362903356552124
T1_4,11,0.85,5.0,9.618975639343262
T1_4,12,1.3,5.0,13.47563362121582
