label,T1_true_s,T1_fit_s,T1_sigma_s,mape_pct,cx_m,cy_m
T1_1,1.879,1.3023771937889275,0.059567652559300854,30.687749133106575,0.065,0.0
T1_2,1.432,1.3948316960568534,0.0882500643979649,2.5955519513370473,0.05258610463437159,0.03820604139901075
T1_3,1.027,1.188566309424628,0.06151370890610042,15.73187044056748,0.020086104634371583,0.06181867355918498
T1_4,0.7513,0.8630314692363137,0.014713618546112639,14.871751528858477,-0.020086104634371577,0.06181867355918499
T1_5,0.527,0.5463359738989094,0.0031046488737264677,3.669065255960037,-0.05258610463437158,0.03820604139901076
T1_6,0.3841,0.40587411603250634,0.0,5.6688664494939704,-0.065,7.960204194457795e-18
T1_7,0.2723,0.2658992021968194,0.0,2.35064186675747,-0.05258610463437159,-0.038206041399010744
T1_8,0.1945,0.19529198570652273,0.0011097805607502426,0.4071905946132258,-0.02008610463437159,-0.06181867355918498
T1_9,0.1378,0.14019207589628865,0.0008058242441162516,1.7359041337363192,0.02008610463437157,-0.06181867355918499
T1_10,0.0947,0.10063811923980207,0.0005718935572227232,6.270453262726567,0.05258610463437158,-0.03820604139901077
T1_11,0.067,0.06668871685016767,0.0,0.4646017161676664,0.01979898987322333,0.019798989873223326
T1_12,0.04814,0.05186096606823711,0.0005928058332148149,7.729468359445595,-0.019798989873223326,0.01979898987322333
T1_13,0.03435,0.03283021814870853,0.0001887081388496359,4.4244013138033935,-0.019798989873223333,-0.019798989873223326
T1_14,0.02416,0.021507971237540054,0.0004917333676018563,10.976940241969977,0.019798989873223326,-0.019798989873223333
