label,T1_true_s,T1_fit_s,T1_sigma_s,M0_fit,mape_pct,cx_m,cy_m
T1_1,1.879,1.7530940861856186,0.0,17.8012858066707,6.700687270589752,0.065,0.0
T1_2,1.432,1.4434917970296128,0.0,17.86631963899477,0.8024997925707328,0.05258610463437159,0.03820604139901075
T1_3,1.027,0.9675386896045512,0.0,18.11374993753071,5.7898062702481665,0.020086104634371583,0.06181867355918498
T1_4,0.7513,0.6711427038316568,0.0,17.70692453400566,10.669146302188635,-0.020086104634371577,0.06181867355918499
T1_5,0.527,0.5043251216367557,0.0,22.262208703214224,4.302633465511258,-0.05258610463437158,0.03820604139901076
T1_6,0.3841,0.15014417630215562,0.0,16.229350644538258,60.91013374065201,-0.065,7.960204194457795e-18
T1_7,0.2723,0.24545271389330148,0.0,19.89574741808784,9.859451379617521,-0.05258610463437159,-0.038206041399010744
T1_8,0.1945,0.1722180002194357,0.0,19.812184619805162,11.456041018284989,-0.02008610463437159,-0.06181867355918498
T1_9,0.1378,0.12222313424100513,0.0,19.317226340418205,11.303966443392508,0.02008610463437157,-0.06181867355918499
T1_10,0.0947,0.10179505533404595,0.0,18.768365656860748,7.492138684314622,0.05258610463437158,-0.03820604139901077
T1_11,0.067,0.05682690054358857,0.0,16.575129201915047,15.183730531957366,0.01979898987322333,0.019798989873223326
T1_12,0.04814,0.03897053170844537,0.0,14.843883635049744,19.047503721550964,-0.019798989873223326,0.01979898987322333
T1_13,0.03435,0.02962076228765447,0.0,12.652148273708894,13.767795378007358,-0.019798989873223333,-0.019798989873223326
T1_14,0.02416,0.019184820428228232,0.0,9.928812747194648,20.59263067786328,0.019798989873223326,-0.019798989873223333
