label,block,TI_s,TR_s,mag
T1_1,1,0.03578681634844999,0.8161901931705257,6.162090301513672
T1_1,2,0.14799737293621962,1.2585689069061528,6.655651569366455
T1_1,3,0.03104687684240888,0.6330981109802665,5.091445446014404
T1_1,4,0.5866399115580193,4.7717339007563595,6.537306308746338
T1_2,1,0.03578681634844999,0.8161901931705257,7.152469158172607
T1_2,2,0.14799737293621962,1.2585689069061528,7.6119465827941895
T1_2,3,0.03104687684240888,0.6330981109802665,5.438055515289307
T1_2,4,0.5866399115580193,4.7717339007563595,5.245561599731445
T1_3,1,0.03578681634844999,0.8161901931705257,9.247264862060547
T1_3,2,0.14799737293621962,1.2585689069061528,8.437575340270996
T1_3,3,0.03104687684240888,0.6330981109802665,7.619379997253418
T1_3,4,0.5866399115580193,4.7717339007563595,1.4169870615005493
T1_4,1,0.03578681634844999,0.8161901931705257,10.775075912475586
T1_4,2,0.14799737293621962,1.2585689069061528,8.554778099060059
T1_4,3,0.03104687684240888,0.6330981109802665,8.967419624328613
T1_4,4,0.5866399115580193,4.7717339007563595,3.1192352771759033
T1_5,1,0.03578681634844999,0.8161901931705257,14.810275077819824
T1_5,2,0.14799737293621962,1.2585689069061528,9.370888710021973
T1_5,3,0.03104687684240888,0.6330981109802665,13.440346717834473
T1_5,4,0.5866399115580193,4.7717339007563595,8.375879287719727
T1_6,1,0.03578681634844999,0.8161901931705257,10.316125869750977
T1_6,2,0.14799737293621962,1.2585689069061528,4.593297004699707
T1_6,3,0.03104687684240888,0.6330981109802665,9.70329475402832
T1_6,4,0.5866399115580193,4.7717339007563595,14.98034381866455
T1_7,1,0.03578681634844999,0.8161901931705257,13.531405448913574
T1_7,2,0.14799737293621962,1.2585689069061528,2.4023520946502686
T1_7,3,0.03104687684240888,0.6330981109802665,13.042649269104004
T1_7,4,0.5866399115580193,4.7717339007563595,16.972002029418945
T1_8,1,0.03578681634844999,0.8161901931705257,11.835763931274414
T1_8,2,0.14799737293621962,1.2585689069061528,2.5175187587738037
T1_8,3,0.03104687684240888,0.6330981109802665,12.260584831237793
T1_8,4,0.5866399115580193,4.7717339007563595,19.197996139526367
T1_9,1,0.03578681634844999,0.8161901931705257,9.0853853225708
T1_9,2,0.14799737293621962,1.2585689069061528,7.268815040588379
T1_9,3,0.03104687684240888,0.6330981109802665,9.947343826293945
T1_9,4,0.5866399115580193,4.7717339007563595,19.753002166748047
T1_10,1,0.03578681634844999,0.8161901931705257,7.570913314819336
T1_10,2,0.14799737293621962,1.2585689069061528,9.96292781829834
T1_10,3,0.03104687684240888,0.6330981109802665,9.042609214782715
T1_10,4,0.5866399115580193,4.7717339007563595,18.61117172241211
T1_11,1,0.03578681634844999,0.8161901931705257,0.9899864196777344
T1_11,2,0.14799737293621962,1.2585689069061528,13.775633811950684
T1_11,3,0.03104687684240888,0.6330981109802665,2.5610179901123047
T1_11,4,0.5866399115580193,4.7717339007563595,16.886249542236328
T1_12,1,0.03578681634844999,0.8161901931705257,2.8023409843444824
T1_12,2,0.14799737293621962,1.2585689069061528,14.09970474243164
T1_12,3,0.03104687684240888,0.6330981109802665,1.6036611795425415
T1_12,4,0.5866399115580193,4.7717339007563595,14.94308090209961
T1_13,1,0.03578681634844999,0.8161901931705257,5.108141899108887
T1_13,2,0.14799737293621962,1.2585689069061528,12.579161643981934
T1_13,3,0.03104687684240888,0.6330981109802665,3.780486822128296
T1_13,4,0.5866399115580193,4.7717339007563595,12.5491943359375
T1_14,1,0.03578681634844999,0.8161901931705257,6.793702125549316
T1_14,2,0.14799737293621962,1.2585689069061528,10.136199951171875
T1_14,3,0.03104687684240888,0.6330981109802665,6.026610374450684
T1_14,4,0.5866399115580193,4.7717339007563595,9.733757019042969
