label,T1_true_s,T1_fit_s,T1_sigma_s,mape_pct,cx_m,cy_m
T1_1,1.879,0.8931391865719801,0.035537212197390866,52.467313114849375,0.065,0.0
T1_2,1.432,1.920961193591006,0.13184772874898387,34.145334747975284,0.05258610463437159,0.03820604139901075
T1_3,1.027,1.0971707469602558,0.11436919487462516,6.832594640725992,0.020086104634371583,0.06181867355918498
T1_4,0.7513,0.77866220325495,0.013427839013947784,3.6419810002595474,-0.020086104634371577,0.06181867355918499
T1_5,0.527,0.6338609817626355,0.014491864049433645,20.27722614091755,-0.05258610463437158,0.03820604139901076
T1_6,0.3841,0.3746641676851751,0.002129094077273158,2.4566082569187504,-0.065,7.960204194457795e-18
T1_7,0.2723,0.22145745295265884,0.003775575518494667,18.671519297591317,-0.05258610463437159,-0.038206041399010744
T1_8,0.1945,0.30499104254383375,0.018860446331073755,56.80773395569858,-0.02008610463437159,-0.06181867355918498
T1_9,0.1378,0.23448288825889158,0.017141157799510406,70.16174764796195,0.02008610463437157,-0.06181867355918499
T1_10,0.0947,0.06668871685016767,0.0015246936568588387,29.57896847923161,0.05258610463437158,-0.03820604139901077
T1_11,0.067,0.04469988249700908,0.0017785684844840582,33.28375746715063,0.01979898987322333,0.019798989873223326
T1_12,0.04814,0.034366116018720014,0.0023587641218935605,28.61213955396757,-0.019798989873223326,0.01979898987322333
T1_13,0.03435,0.011210931745753322,0.002545363293307173,67.36264411716645,-0.019798989873223333,-0.019798989873223326
T1_14,0.02416,1.6557103761208647,0.1896671321553688,6753.10586142742,0.019798989873223326,-0.019798989873223333
