label,T1_true_s,T1_fit_s,T1_sigma_s,M0_fit,mape_pct,cx_m,cy_m
T1_1,1.879,1.3948316960568534,0.0,10.505033063768526,25.767339219965223,0.065,0.0
T1_2,1.432,1.4600861826793403,0.0,8.090931684728544,1.9613256060991884,0.05258610463437159,0.03820604139901075
T1_3,1.027,1.0362233290461473,0.0,8.459058655004778,0.8980846198780352,0.020086104634371583,0.06181867355918498
T1_4,0.7513,0.7438620641066602,0.0,8.408789432966985,0.9900087705763,-0.020086104634371577,0.06181867355918499
T1_5,0.527,0.5159872182335029,0.0,8.500102810729835,2.089711910151255,-0.05258610463437158,0.03820604139901076
T1_6,0.3841,0.3192594549708795,0.0,6.666444950515419,16.8811624652748,-0.065,7.960204194457795e-18
T1_7,0.2723,0.268955980153084,0.0,8.333166071924524,1.2280645783753261,-0.05258610463437159,-0.038206041399010744
T1_8,0.1945,0.19307242458502225,0.0,8.044633819147744,0.7339719357212138,-0.02008610463437159,-0.06181867355918498
T1_9,0.1378,0.14019207589628865,0.0,7.79336961558012,1.7359041337363192,0.02008610463437157,-0.06181867355918499
T1_10,0.0947,0.09614037870670906,0.0,7.1847004595582415,1.5209912425650036,0.05258610463437158,-0.03820604139901077
T1_11,0.067,0.06668871685016767,0.0,6.583609237130619,0.4646017161676664,0.01979898987322333,0.019798989873223326
T1_12,0.04814,0.04842343319704746,0.0,5.766123410450808,0.5887685854745625,-0.019798989873223326,0.01979898987322333
T1_13,0.03435,0.034366116018720014,0.0,4.798002963453972,0.04691708506554634,-0.019798989873223333,-0.019798989873223326
T1_14,0.02416,0.024389636426773147,0.0,3.6187034705729797,0.9504818988954735,0.019798989873223326,-0.019798989873223333
