sigma,label,T1_true_s,T1_fit_s,T1_sigma_s,mape_pct,snr_dual
0.0,T1_1,1.879,0.8244606806540111,0.0,56.12236931059013,5.3172763712343245e17
0.0,T1_2,1.432,1.109783824870448,0.0,22.501129548153077,3.124334445776077e17
0.0,T1_3,1.027,1.3478119268348887,0.0,31.237772817418588,3.7542326314205184e17
0.0,T1_4,0.7513,0.6195347586760789,0.0,17.53829912470666,4.8427790358911386e17
0.0,T1_5,0.527,0.4763100528444664,0.0,9.618585798013964,6.066041384568095e17
0.0,T1_6,0.3841,0.3921921016913012,0.0,2.1067695108828666,7.818722705187799e17
0.0,T1_7,0.2723,0.27204789883710057,0.0,0.09258213841326102,7.337891152076472e17
0.0,T1_8,0.1945,0.19529198570652273,0.0,0.40719059461322593,7.3592938331059e17
0.0,T1_9,0.1378,0.13859874435185215,0.0,0.5796403133905288,6.415205045863711e17
0.0,T1_10,0.0947,0.09396745979766327,0.0,0.7735377004611477,4.288671904736215e17
0.0,T1_11,0.067,0.0674553705216152,0.0,0.6796574949480274,2.25995578478166e17
0.0,T1_12,0.04814,0.045213752468545636,0.0,6.078619716357237,2.492155847245824e16
0.0,T1_13,0.03435,0.03436611601872002,0.0,0.04691708506554636,1.5003334377209856e17
0.0,T1_14,0.02416,0.02438963642677315,0.0,0.9504818988954735,2.4702208909194035e17
1.0,T1_1,1.879,0.8244606806540111,0.0,56.12236931059013,11254.274002082402
1.0,T1_2,1.432,1.109783824870448,0.0,22.501129548153077,6612.2805656226965
1.0,T1_3,1.027,1.3488448901415604,0.007747224800038532,31.338353470453814,7946.337263466998
1.0,T1_4,0.7513,0.6195347586760789,0.0,17.53829912470666,10251.015705136471
1.0,T1_5,0.527,0.4763100528444664,0.0027378308356195424,9.618585798013964,12838.09896274204
1.0,T1_6,0.3841,0.3921921016913012,0.0,2.1067695108828666,16549.206126959554
1.0,T1_7,0.2723,0.27204789883710057,0.0,0.09258213841326102,15530.702045386057
1.0,T1_8,0.1945,0.19529198570652273,0.0,0.40719059461322593,15575.727434798693
1.0,T1_9,0.1378,0.13859874435185215,0.0,0.5796403133905288,13577.481700884377
1.0,T1_10,0.0947,0.09396745979766327,0.0,0.7735377004611477,9078.901107537515
1.0,T1_11,0.067,0.0674553705216152,0.0,0.6796574949480274,4784.346696086461
1.0,T1_12,0.04814,0.045213752468545636,0.0,6.078619716357237,527.3311385658609
1.0,T1_13,0.03435,0.03436611601872002,0.0,0.04691708506554636,3176.901096011475
1.0,T1_14,0.02416,0.02438963642677315,0.00013859833670222532,0.9504818988954735,5229.010687353651
3.0,T1_1,1.879,0.8244606806540111,0.009424141850826184,56.12236931059013,2388.872697916275
3.0,T1_2,1.432,1.109783824870448,0.025372813246147485,22.501129548153077,1403.23738092491
3.0,T1_3,1.027,1.351943780061576,0.023242686621957276,31.640095429559505,1685.5649071828086
3.0,T1_4,0.7513,0.6195347586760789,0.007081700297277005,17.53829912470666,2174.503903841143
3.0,T1_5,0.527,0.47850031751296207,0.008213850221039098,9.202975803992024,2724.900612294648
3.0,T1_6,0.3841,0.3921921016913012,0.004483020337829241,2.1067695108828666,3510.6341816248037
3.0,T1_7,0.2723,0.27204789883710057,0.0031096910368439423,0.09258213841326102,3295.299647314785
3.0,T1_8,0.1945,0.19529198570652273,0.015465451926472966,0.40719059461322593,3305.7156306326833
3.0,T1_9,0.1378,0.13859874435185215,0.0015842771617466528,0.5796403133905288,2881.2872638292965
3.0,T1_10,0.0947,0.09396745979766327,0.0010741114661678153,0.7735377004611477,1925.2822028150454
3.0,T1_11,0.067,0.0674553705216152,0.0007710603978002342,0.6796574949480274,1014.1553613275187
3.0,T1_12,0.04814,0.045213752468545636,0.0005168236968362203,6.078619716357237,112.97433938740961
3.0,T1_13,0.03435,0.03436611601872002,0.00039282789321797365,0.04691708506554636,675.2942257271771
3.0,T1_14,0.02416,0.02438963642677315,0.0005576164261271253,0.9504818988954735,1110.0407827872077
8.0,T1_1,1.879,0.8244606806540111,0.03574715121187873,56.12236931059013,1313.8491270361694
8.0,T1_2,1.432,1.109783824870448,0.07527092564527291,22.501129548153077,771.6975006008183
8.0,T1_3,1.027,1.3509108167549042,0.08320585361803014,31.53951477652428,929.3284699607992
8.0,T1_4,0.7513,0.6195347586760789,0.5941059076750108,17.53829912470666,1197.2623119657758
8.0,T1_5,0.527,0.4774051851787142,0.020041647878150104,9.410780801002995,1498.7117161329738
8.0,T1_6,0.3841,0.3921921016913012,0.015604974173665631,2.1067695108828666,1931.5002494186733
8.0,T1_7,0.2723,0.27204789883710057,0.012334941862811751,0.09258213841326102,1812.9075641039494
8.0,T1_8,0.1945,0.19529198570652273,0.02205504679949392,0.40719059461322593,1817.2039293462806
8.0,T1_9,0.1378,0.13859874435185215,0.004753659493910892,0.5796403133905288,1584.7794234080413
8.0,T1_10,0.0947,0.09396745979766327,0.003188101275271612,0.7735377004611477,1058.751241749598
8.0,T1_11,0.067,0.0674553705216152,0.002313584181407251,0.6796574949480274,557.4205178584851
8.0,T1_12,0.04814,0.045213752468545636,0.003459841740637193,6.078619716357237,62.526792229309585
8.0,T1_13,0.03435,0.03436611601872002,0.0015718248665428543,0.04691708506554636,368.8949448493568
8.0,T1_14,0.02416,0.02438963642677315,0.001803426700594201,0.9504818988954735,610.4327483172588
12.0,T1_1,1.879,0.8244606806540111,0.05621056461742291,56.12236931059013,505.9955527272941
12.0,T1_2,1.432,1.109783824870448,0.16331195932768994,22.501129548153077,297.0793825929558
12.0,T1_3,1.027,1.352976743368248,0.12257544260154822,31.74067608259473,356.91891513567805
12.0,T1_4,0.7513,0.8344272656718862,0.6344735825138621,39.12573563026226,461.95633957739443
12.0,T1_5,0.527,0.47886536162437804,0.03288765367226439,9.133707471655034,577.6181043067741
12.0,T1_6,0.3841,0.3921921016913012,0.02453171415649382,2.1067695108828666,743.9859827158915
12.0,T1_7,0.2723,0.27204789883710057,0.01856198932589566,0.09258213841326102,698.1749285688093
