label,block,TI_s,TR_s,mag
T1_6,12,1.3,100.0,6.169862747192383
T1_6,13,2.0,100.0,12.256705284118652
T1_6,14,2.8,100.0,15.840059280395508
T1_7,1,0.015,100.0,21.413049697875977
T1_7,2,0.022,100.0,25.24857521057129
T1_7,3,0.032,100.0,20.817201614379883
T1_7,4,0.045,100.0,9.125868797302246
T1_7,5,0.065,100.0,3.4439451694488525
T1_7,6,0.1,100.0,22.78563117980957
T1_7,7,0.15,100.0,18.198150634765625
T1_7,8,0.22,100.0,2.861589193344116
T1_7,9,0.35,100.0,9.30045223236084
T1_7,10,0.55,100.0,0.8871311545372009
T1_7,11,0.85,100.0,2.889105796813965
T1_7,12,1.3,100.0,0.46310555934906006
T1_7,13,2.0,100.0,1.0028748512268066
T1_7,14,2.8,100.0,0.8674941062927246
T1_8,1,0.015,100.0,28.215360641479492
T1_8,2,0.022,100.0,18.8641414642334
T1_8,3,0.032,100.0,10.291665077209473
T1_8,4,0.045,100.0,5.225216388702393
T1_8,5,0.065,100.0,3.594177007675171
T1_8,6,0.1,100.0,5.947136878967285
T1_8,7,0.15,100.0,10.467631340026855
T1_8,8,0.22,100.0,5.736297607421875
T1_8,9,0.35,100.0,7.246060848236084
T1_8,10,0.55,100.0,6.028827667236328
T1_8,11,0.85,100.0,14.182951927185059
T1_8,12,1.3,100.0,8.315479278564453
T1_8,13,2.0,100.0,3.644172430038452
T1_8,14,2.8,100.0,9.18524169921875
T1_9,1,0.015,100.0,16.52397918701172
T1_9,2,0.022,100.0,15.631006240844727
T1_9,3,0.032,100.0,9.913402557373047
T1_9,4,0.045,100.0,3.8513331413269043
T1_9,5,0.065,100.0,1.5428093671798706
T1_9,6,0.1,100.0,3.231647491455078
T1_9,7,0.15,100.0,12.445049285888672
T1_9,8,0.22,100.0,2.0559616088867188
T1_9,9,0.35,100.0,5.389660835266113
T1_9,10,0.55,100.0,8.796427726745605
T1_9,11,0.85,100.0,6.571316719055176
T1_9,12,1.3,100.0,6.008015155792236
T1_9,13,2.0,100.0,3.490849256515503
T1_9,14,2.8,100.0,8.143908500671387
T1_10,1,0.015,100.0,22.56336784362793
T1_10,2,0.022,100.0,26.304168701171875
T1_10,3,0.032,100.0,18.783552169799805
T1_10,4,0.045,100.0,8.144326210021973
T1_10,5,0.065,100.0,3.3235621452331543
T1_10,6,0.1,100.0,18.672191619873047
T1_10,7,0.15,100.0,17.483076095581055
T1_10,8,0.22,100.0,2.312272548675537
T1_10,9,0.35,100.0,8.314536094665527
T1_10,10,0.55,100.0,1.9442262649536133
T1_10,11,0.85,100.0,7.2998480796813965
T1_10,12,1.3,100.0,2.2171428203582764
T1_10,13,2.0,100.0,1.5503910779953003
T1_10,14,2.8,100.0,3.6353588104248047
T1_11,1,0.015,100.0,57.60530471801758
T1_11,2,0.022,100.0,44.743404388427734
T1_11,3,0.032,100.0,19.09269142150879
T1_11,4,0.045,100.0,2.2107129096984863
T1_11,5,0.065,100.0,3.3715012073516846
T1_11,6,0.1,100.0,40.4241943359375
T1_11,7,0.15,100.0,22.752614974975586
T1_11,8,0.22,100.0,5.6651763916015625
T1_11,9,0.35,100.0,21.20440673828125
T1_11,10,0.55,100.0,8.829794883728027
T1_11,11,0.85,100.0,13.169798851013184
T1_11,12,1.3,100.0,0.7982600331306458
T1_11,13,2.0,100.0,4.688521862030029
T1_11,14,2.8,100.0,3.88070011138916
T1_12,1,0.015,100.0,33.25923538208008
T1_12,2,0.022,100.0,26.436660766601562
T1_12,3,0.032,100.0,20.41944122314453
T1_12,4,0.045,100.0,9.109318733215332
T1_12,5,0.065,100.0,2.1728649139404297
T1_12,6,0.1,100.0,21.446643829345703
T1_12,7,0.15,100.0,24.412670135498047
T1_12,8,0.22,100.0,2.7425615787506104
T1_12,9,0.35,100.0,9.960287094116211
T1_12,10,0.55,100.0,5.321346282958984
T1_12,11,0.85,100.0,2.827972650527954
T1_12,12,1.3,100.0,7.749584674835205
T1_12,13,2.0,100.0,4.615534782409668
T1_12,14,2.8,100.0,9.236029624938965
T1_13,1,0.015,100.0,54.39314270019531
T1_13,2,0.022,100.0,43.391143798828125
T1_13,3,0.032,100.0,20.582141876220703
T1_13,4,0.045,100.0,4.494143962860107
T1_13,5,0.065,100.0,0.5591612458229065
T1_13,6,0.1,100.0,30.937063217163086
T1_13,7,0.15,100.0,20.179548263549805
T1_13,8,0.22,100.0,3.0474119186401367
T1_13,9,0.35,100.0,7.034150123596191
T1_13,10,0.55,100.0,2.020366907119751
T1_13,11,0.85,100.0,8.268263816833496
T1_13,12,1.3,100.0,1.9480911493301392
T1_13,13,2.0,100.0,5.082539081573486
T1_13,14,2.8,100.0,3.0109827518463135
T1_14,1,0.015,100.0,33.591827392578125
T1_14,2,0.022,100.0,24.279117584228516
T1_14,3,0.032,100.0,20.41425895690918
T1_14,4,0.045,100.0,8.66982650756836
T1_14,5,0.065,100.0,0.07263237237930298
T1_14,6,0.1,100.0,20.936405181884766
T1_14,7,0.15,100.0,23.962268829345703
T1_14,8,0.22,100.0,2.4580986499786377
T1_14,9,0.35,100.0,9.648513793945312
T1_14,10,0.55,100.0,5.858361721038818
T1_14,11,0.85,100.0,3.690518379211426
T1_14,12,1.3,100.0,7.416601181030273
T1_14,13,2.0,100.0,3.9143083095550537
T1_14,14,2.8,100.0,9.932533264160156
