label,T1_true_s,T1_fit_s,T1_sigma_s,M0_fit,mape_pct,cx_m,cy_m
T1_1,1.879,2.4985872592660363,0.7000518060248394,160.3383694220719,32.97430863576564,0.065,0.0
T1_2,1.432,2.3869198585200775,0.7530752728152623,13.750811298801091,66.68434766201659,0.05258610463437159,0.03820604139901075
T1_3,1.027,2.5273110252376036,1.3309813508025528,13.101349966712649,146.0867600036615,0.020086104634371583,0.06181867355918498
T1_4,0.7513,0.5918463776053072,0.1772764109470938,11.021000026684268,21.22369524752998,-0.020086104634371577,0.06181867355918499
T1_5,0.527,2.0573283780567997,0.8167051914660061,16.65258719556906,290.38489147187846,-0.05258610463437158,0.03820604139901076
T1_6,0.3841,2.0573283780567997,0.8105105248649721,137.66034358764725,435.62311326654503,-0.065,7.960204194457795e-18
T1_7,0.2723,2.1291003394291823,0.7530752728152623,15.552274567721462,681.895093437085,-0.05258610463437159,-0.038206041399010744
T1_8,0.1945,0.4012612159951085,1.2806220067633025,13.35274292839235,106.30396709260077,-0.02008610463437159,-0.06181867355918498
T1_9,0.1378,0.3877347024901802,1.3700552622697506,9.951238923062254,181.37496552262715,0.02008610463437157,-0.06181867355918499
T1_10,0.0947,2.203376137570736,0.7530752728152623,15.174533618723823,2226.6907471707877,0.05258610463437158,-0.03820604139901077
T1_11,0.067,2.2802431213353427,0.761564331284041,26.204011135847583,3303.3479422915557,0.01979898987322333,0.019798989873223326
T1_12,0.04814,1.4600861826793403,0.7204115688527076,19.04522806918889,2932.999964020233,-0.019798989873223326,0.01979898987322333
T1_13,0.03435,1.793632920558832,1.0378513791065282,22.69269096613377,5121.638778919452,-0.019798989873223333,-0.019798989873223326
T1_14,0.02416,1.4938494543694758,0.8035457308533016,18.393460624785337,6083.151715105446,0.019798989873223326,-0.019798989873223333
