label,T1_true_s,T1_fit_s,T1_sigma_s,mape_pct,cx_m,cy_m
T1_1,1.879,0.6559738570740129,0.0,65.08920398754587,0.065,0.0
T1_2,1.432,0.9456708423778544,0.0,33.961533353501785,0.05258610463437159,0.03820604139901075
T1_3,1.027,1.3948316960568534,0.0,35.816133988009106,0.020086104634371583,0.06181867355918498
T1_4,0.7513,1.3948316960568534,0.0,85.65575616356362,-0.020086104634371577,0.06181867355918499
T1_5,0.527,0.5159872182335029,0.0,2.089711910151255,-0.05258610463437158,0.03820604139901076
T1_6,0.3841,0.40587411603250634,0.0,5.6688664494939704,-0.065,7.960204194457795e-18
T1_7,0.2723,0.281538562308732,0.0,3.392788214738153,-0.05258610463437159,-0.038206041399010744
T1_8,0.1945,0.3084972204037284,0.0,58.610396094461905,-0.02008610463437159,-0.06181867355918498
T1_9,0.1378,0.13859874435185215,0.0,0.5796403133905287,0.02008610463437157,-0.06181867355918499
T1_10,0.0947,2.332971836214303,0.0,2363.539425780679,0.05258610463437158,-0.03820604139901077
T1_11,0.067,0.03283021814870853,0.0,50.99967440491264,0.01979898987322333,0.019798989873223326
T1_12,0.04814,0.04898010911762361,0.0,1.7451373444611773,-0.019798989873223326,0.01979898987322333
T1_13,0.03435,0.030305717639366497,0.0,11.77374777477002,-0.019798989873223333,-0.019798989873223326
T1_14,0.02416,0.023299609534649813,0.0,3.5612188135355467,0.019798989873223326,-0.019798989873223333
