label,T1_true_s,T1_fit_s,T1_sigma_s,M0_fit,mape_pct,cx_m,cy_m
T1_1,1.879,1.693997293655117,1.4950000000000003,75.46746984819941,9.845806617609522,0.065,0.0
T1_2,1.432,0.7438620641066602,1.4950000000000003,31.134930397762908,48.05432513221646,0.05258610463437159,0.03820604139901075
T1_3,1.027,1.1750578412651171,1.4950000000000003,43.32952239359745,14.416537611014338,0.020086104634371583,0.06181867355918498
T1_4,0.7513,0.7438620641066602,1.4950000000000003,41.18591736572618,0.9900087705763,-0.020086104634371577,0.06181867355918499
T1_5,0.527,0.5339879492255466,1.4950000000000003,39.57342832878022,1.325986570312443,-0.05258610463437158,0.03820604139901076
T1_6,0.3841,0.5043251216367557,1.4950000000000003,55.8819209684373,31.30047426106631,-0.065,7.960204194457795e-18
T1_7,0.2723,0.29470979608541303,1.4950000000000003,39.80711805578516,8.229818613813093,-0.05258610463437159,-0.038206041399010744
T1_8,0.1945,0.17822599767439376,1.4950000000000003,40.8962212604116,8.36709631136568,-0.02008610463437159,-0.06181867355918498
T1_9,0.1378,0.13702352157279535,1.4950000000000003,39.80799396309384,0.5634821677827705,0.02008610463437157,-0.06181867355918499
T1_10,0.0947,0.09289948704036605,1.4950000000000003,32.9688977203096,1.901280844386441,0.05258610463437158,-0.03820604139901077
T1_11,0.067,0.06593077646348008,1.4950000000000003,31.465539015492574,1.5958560246565965,0.01979898987322333,0.019798989873223326
T1_12,0.04814,0.0555425260862097,1.4950000000000003,26.304250277186668,15.377079530971539,-0.019798989873223326,0.01979898987322333
T1_13,0.03435,0.0306541122523004,1.4950000000000003,19.99295980413009,10.759498537698978,-0.019798989873223333,-0.019798989873223326
T1_14,0.02416,0.02765739076272892,1.4950000000000003,18.608061669611825,14.47595514374552,0.019798989873223326,-0.019798989873223333
