label,T1_true_s,T1_fit_s,T1_sigma_s,M0_fit,mape_pct,cx_m,cy_m
T1_1,1.879,2.615478802056333,1.4950000000000003,19.290784899390662,39.195252903477,0.065,0.0
T1_2,1.432,1.5110227517858195,1.4950000000000003,20.05575248954264,5.518348588395218,0.05258610463437159,0.03820604139901075
T1_3,1.027,1.0244462916729962,1.4950000000000003,17.53444711282905,0.24865709123697619,0.020086104634371583,0.06181867355918498
T1_4,0.7513,0.6411478493439606,1.4950000000000003,16.713271517194325,14.661540084658503,-0.020086104634371577,0.06181867355918499
T1_5,0.527,0.4873243244085049,1.4950000000000003,21.928138305623104,7.528591193832086,-0.05258610463437158,0.03820604139901076
T1_6,0.3841,0.1250494419871865,1.4950000000000003,16.1262200793892,67.44351939932662,-0.065,7.960204194457795e-18
T1_7,0.2723,0.24266305870620616,1.4950000000000003,19.66052931931398,10.88392996466905,-0.05258610463437159,-0.038206041399010744
T1_8,0.1945,0.157168379416876,1.4950000000000003,18.951889145102932,19.19363526124627,-0.02008610463437159,-0.06181867355918498
T1_9,0.1378,0.13089963679016559,1.4950000000000003,18.55525868303989,5.007520471577954,0.02008610463437157,-0.06181867355918499
T1_10,0.0947,0.11412174174051708,1.4950000000000003,19.366547903379125,20.50870299949004,0.05258610463437158,-0.03820604139901077
T1_11,0.067,0.05880936389471338,1.4950000000000003,16.184779070502454,12.224830007890478,0.01979898987322333,0.019798989873223326
T1_12,0.04814,0.035565012401874985,1.4950000000000003,15.250513509191311,26.121702530380176,-0.019798989873223326,0.01979898987322333
T1_13,0.03435,0.033975533196101,1.4950000000000003,14.191818481669495,1.0901508119330419,-0.019798989873223333,-0.019798989873223326
T1_14,0.02416,0.02225829835951223,1.4950000000000003,10.63310006228266,7.871281624535483,0.019798989873223326,-0.019798989873223333
