label,block,TI_s,TR_s,mag
T1_5,1,0.015,5.0,37.459556579589844
T1_5,2,0.022,5.0,36.44260025024414
T1_5,3,0.032,5.0,35.01369857788086
T1_5,4,0.045,5.0,33.19704818725586
T1_5,5,0.065,5.0,30.489397048950195
T1_5,6,0.1,5.0,25.992839813232422
T1_5,7,0.15,5.0,20.065824508666992
T1_5,8,0.22,5.0,12.655600547790527
T1_5,9,0.35,5.0,1.244166374206543
T1_5,10,0.55,5.0,11.653244018554688
T1_5,11,0.85,5.0,23.7963809967041
T1_5,12,1.3,5.0,32.903411865234375
T1_5,13,2.0,5.0,37.88108825683594
T1_5,14,2.8,5.0,39.292274475097656
T1_6,1,0.015,5.0,36.589351654052734
T1_6,2,0.022,5.0,35.22020721435547
T1_6,3,0.032,5.0,33.30643844604492
T1_6,4,0.045,5.0,30.890899658203125
T1_6,5,0.065,5.0,27.32902717590332
T1_6,6,0.1,5.0,21.521947860717773
T1_6,7,0.15,5.0,14.089238166809082
T1_6,8,0.22,5.0,5.1813812255859375
T1_6,9,0.35,5.0,7.625775337219238
T1_6,10,0.55,5.0,20.533370971679688
T1_6,11,0.85,5.0,30.791332244873047
T1_6,12,1.3,5.0,36.79706954956055
T1_6,13,2.0,5.0,39.094688415527344
T1_6,14,2.8,5.0,39.51495361328125
T1_7,1,0.015,5.0,33.99580383300781
T1_7,2,0.022,5.0,32.155067443847656
T1_7,3,0.032,5.0,29.60735511779785
T1_7,4,0.045,5.0,26.4340763092041
T1_7,5,0.065,5.0,21.842056274414062
T1_7,6,0.1,5.0,14.582098007202148
T1_7,7,0.15,5.0,5.71340799331665
T1_7,8,0.22,5.0,4.250574588775635
T1_7,9,0.35,5.0,17.138690948486328
T1_7,10,0.55,5.0,28.081674575805664
T1_7,11,0.85,5.0,34.805908203125
T1_7,12,1.3,5.0,37.49863815307617
T1_7,13,2.0,5.0,38.078670501708984
T1_7,14,2.8,5.0,38.12080001831055
T1_8,1,0.015,5.0,33.922096252441406
T1_8,2,0.022,5.0,31.28999137878418
T1_8,3,0.032,5.0,27.692358016967773
T1_8,4,0.045,5.0,23.28663444519043
T1_8,5,0.065,5.0,17.064022064208984
T1_8,6,0.1,5.0,7.6146159172058105
T1_8,7,0.15,5.0,3.2311174869537354
T1_8,8,0.22,5.0,14.389630317687988
T1_8,9,0.35,5.0,26.911800384521484
T1_8,10,0.55,5.0,35.334022521972656
T1_8,11,0.85,5.0,38.99037170410156
T1_8,12,1.3,5.0,39.861183166503906
T1_8,13,2.0,5.0,39.933738708496094
T1_8,14,2.8,5.0,39.92655563354492
T1_9,1,0.015,5.0,30.240707397460938
T1_9,2,0.022,5.0,26.853872299194336
T1_9,3,0.032,5.0,22.303030014038086
T1_9,4,0.045,5.0,16.858264923095703
T1_9,5,0.065,5.0,9.421647071838379
T1_9,6,0.1,5.0,1.2625048160552979
T1_9,7,0.15,5.0,12.50249195098877
T1_9,8,0.22,5.0,22.74385643005371
T1_9,9,0.35,5.0,32.2027473449707
T1_9,10,0.55,5.0,36.82646560668945
T1_9,11,0.85,5.0,38.06942367553711
T1_9,12,1.3,5.0,38.194984436035156
