sigma,label,T1_true_s,T1_fit_s,T1_sigma_s,mape_pct,snr_dual
648.0,T1_14,0.02416,0.02437434338553349,1.4950000000000008,1.5246334598552935,56.698153588202715
1730.0,T1_1,1.879,0.8183637488285446,1.4950000000000008,56.44684678932706,28.92723172679624
1730.0,T1_2,1.432,1.103307651623609,1.4950000000000008,22.95337628326752,18.463609807425055
1730.0,T1_3,1.027,1.370939150215585,1.4950000000000008,33.48969330239388,24.290953951067635
1730.0,T1_4,0.7513,1.123837848075634,1.4950000000000008,67.89386232749592,31.766036428815678
1730.0,T1_5,0.527,0.4807367453072108,1.4950000000000008,8.778606203565317,38.9151257102941
1730.0,T1_6,0.3841,0.38957900072018603,1.4950000000000008,1.7384841287034052,47.8455904972833
1730.0,T1_7,0.2723,0.2733653516394259,1.4950000000000008,1.5467354336509418,44.42337591023842
1730.0,T1_8,0.1945,0.1992136586918292,1.4950000000000008,3.5597925081878747,43.493983428967084
1730.0,T1_9,0.1378,0.13871831576844645,1.4950000000000008,1.1923287134766294,45.42379256307682
1730.0,T1_10,0.0947,0.09361962602324442,1.4950000000000008,1.4905052376601011,41.5149126873558
1730.0,T1_11,0.067,0.06690247248860734,1.4950000000000008,1.4626726085736652,35.28902151144175
1730.0,T1_12,0.04814,0.04524434909176541,1.4950000000000008,6.639952411168301,26.28651071020085
1730.0,T1_13,0.03435,0.034402592366811716,1.4950000000000008,1.7718755198689018,27.845859288747416
1730.0,T1_14,0.02416,0.024539222367339193,1.4950000000000008,3.511455905010488,26.008997369299816
2590.0,T1_1,1.879,0.8275262670507353,1.4950000000000008,55.959219422526076,16.92522487798408
2590.0,T1_2,1.432,1.1230294075265415,1.4950000000000008,21.576158692280625,10.853144763325634
2590.0,T1_3,1.027,1.3856939512311535,1.4950000000000008,34.926382787843565,13.59688303258224
2590.0,T1_4,0.7513,1.277426321583068,1.4950000000000008,84.2846319824478,18.45398577237413
2590.0,T1_5,0.527,0.48422487507765705,1.4950000000000008,8.116721996649524,23.286442813880143
2590.0,T1_6,0.3841,0.3897073673596964,1.4950000000000008,2.941298672498743,27.318590356277006
