label,T1_true_s,T1_fit_s,T1_sigma_s,mape_pct,cx_m,cy_m
T1_1,1.879,0.7270496491093144,1.4950000000000003,61.30656470945639,0.065,0.0
T1_2,1.432,1.5637362941306716,1.4950000000000003,9.199461880633496,0.05258610463437159,0.03820604139901075
T1_3,1.027,1.4108666850526073,1.4950000000000003,37.377476636086406,0.020086104634371583,0.06181867355918498
T1_4,0.7513,1.317349325573546,1.4950000000000003,75.34264948403381,-0.020086104634371577,0.06181867355918499
T1_5,0.527,0.5653954516338405,1.4950000000000003,7.2856644466490526,-0.05258610463437158,0.03820604139901076
T1_6,0.3841,0.34192337610250656,1.4950000000000003,10.98063626594466,-0.065,7.960204194457795e-18
T1_7,0.2723,0.3192594549708795,1.4950000000000003,17.24548474876221,-0.05258610463437159,-0.038206041399010744
T1_8,0.1945,0.18027488423149254,1.4950000000000003,7.313684199746767,-0.02008610463437159,-0.06181867355918498
T1_9,0.1378,0.3015247136108407,1.4950000000000003,118.8132899933532,0.02008610463437157,-0.06181867355918499
T1_10,0.0947,0.1434339003881858,1.4950000000000003,51.46135204665869,0.05258610463437158,-0.03820604139901077
T1_11,0.067,0.03808973836870644,1.4950000000000003,43.149644225811286,0.01979898987322333,0.019798989873223326
T1_12,0.04814,0.06298418398025324,1.4950000000000003,30.835446573022924,-0.019798989873223326,0.01979898987322333
T1_13,0.03435,0.03245709133784823,1.4950000000000003,5.510651127079388,-0.019798989873223333,-0.019798989873223326
T1_14,0.02416,0.01509072658661435,1.4950000000000003,37.53838333354988,0.019798989873223326,-0.019798989873223333
