label,T1_true_s,T1_fit_s,T1_sigma_s,M0_fit,mape_pct,cx_m,cy_m
T1_1,1.879,3.0000000000000004,1.4950000000000003,38.51142193919886,59.65939329430551,0.065,0.0
T1_2,1.432,1.1750578412651171,1.4950000000000003,36.35882437989262,17.94288817981025,0.05258610463437159,0.03820604139901075
T1_3,1.027,0.3266420628235515,1.4950000000000003,16.348737988912973,68.19454110773597,0.020086104634371583,0.06181867355918498
T1_4,0.7513,0.13240445937299916,1.4950000000000003,12.895215052630787,82.37661927685357,-0.020086104634371577,0.06181867355918499
T1_5,0.527,0.1434339003881858,1.4950000000000003,10.306387171847925,72.78294110281104,-0.05258610463437158,0.03820604139901076
T1_6,0.3841,0.010588168749011001,1.4950000000000003,8.27685794446301,97.24338225748215,-0.065,7.960204194457795e-18
T1_7,0.2723,0.010000000000000004,1.4950000000000003,8.697122695176338,96.32757987513772,-0.05258610463437159,-0.038206041399010744
T1_8,0.1945,0.09836354454799562,1.4950000000000003,8.022793487257932,49.42748352288143,-0.02008610463437159,-0.06181867355918498
T1_9,0.1378,2.1291003394291823,1.4950000000000003,43.912181459388094,1445.0655583666055,0.02008610463437157,-0.06181867355918499
T1_10,0.0947,0.0939674597976633,1.4950000000000003,7.438573626197785,0.7735377004611474,0.05258610463437158,-0.03820604139901077
T1_11,0.067,0.11154241665466841,1.4950000000000003,13.090166161975233,66.48121888756478,0.01979898987322333,0.019798989873223326
T1_12,0.04814,0.010114960027371653,1.4950000000000003,5.7216745249066285,78.98845029627824,-0.019798989873223326,0.01979898987322333
T1_13,0.03435,0.010000000000000004,1.4950000000000003,5.994057594424966,70.88791848617176,-0.019798989873223333,-0.019798989873223326
T1_14,0.02416,0.4817857145157055,1.4950000000000003,15.679316440225897,1894.1461693530855,0.019798989873223326,-0.019798989873223333
