label,T1_true_s,T1_fit_s,T1_sigma_s,mape_pct,cx_m,cy_m
T1_1,1.879,0.6711427038316568,1.4950000000000003,64.28192103077932,0.065,0.0
T1_2,1.432,1.1225419027588197,1.4950000000000003,21.61020232131147,0.05258610463437159,0.03820604139901075
T1_3,1.027,0.7524135044317034,1.4950000000000003,26.73675711473189,0.020086104634371583,0.06181867355918498
T1_4,0.7513,0.5043251216367557,1.4950000000000003,32.87300390832481,-0.020086104634371577,0.06181867355918499
T1_5,0.527,0.43968388832847194,1.4950000000000003,16.568522138809882,-0.05258610463437158,0.03820604139901076
T1_6,0.3841,0.1279411057359424,1.4950000000000003,66.69067801719801,-0.065,7.960204194457795e-18
T1_7,0.2723,0.268955980153084,1.4950000000000003,1.2280645783753261,-0.05258610463437159,-0.038206041399010744
T1_8,0.1945,0.30499104254383375,1.4950000000000003,56.80773395569858,-0.02008610463437159,-0.06181867355918498
T1_9,0.1378,0.14843773568640614,1.4950000000000003,7.719692080120563,0.02008610463437157,-0.06181867355918499
T1_10,0.0947,0.1041489808425038,1.4950000000000003,9.977804479940652,0.05258610463437158,-0.03820604139901077
T1_11,0.067,0.06298418398025324,1.4950000000000003,5.99375525335338,0.01979898987322333,0.019798989873223326
T1_12,0.04814,0.041737012209949506,1.4950000000000003,13.300764000935802,-0.019798989873223326,0.01979898987322333
T1_13,0.03435,0.03597386788179424,1.4950000000000003,4.72741741424816,-0.019798989873223333,-0.019798989873223326
T1_14,0.02416,0.028951287969568563,1.4950000000000003,19.83148994026723,0.019798989873223326,-0.019798989873223333
