label,T1_true_s,T1_fit_s,T1_sigma_s,mape_pct,cx_m,cy_m
T1_1,1.879,0.8435256442766884,0.0,55.10773580219859,0.065,0.0
T1_2,1.432,1.2160509111576605,0.0,15.08024363424158,0.05258610463437159,0.03820604139901075
T1_3,1.027,1.317349325573546,0.0,28.271599374249867,0.020086104634371583,0.06181867355918498
T1_4,0.7513,0.6485184867749462,0.0,13.680488915886304,-0.020086104634371577,0.06181867355918499
T1_5,0.527,0.4550227012208389,0.0,13.657931457146328,-0.05258610463437158,0.03820604139901076
T1_6,0.3841,0.3538517155954575,0.0,7.875106588008975,-0.065,7.960204194457795e-18
T1_7,0.2723,0.2511286025939623,0.0,7.775026590538996,-0.05258610463437159,-0.038206041399010744
T1_8,0.1945,0.22918321804124292,0.0,17.831988710150597,-0.02008610463437159,-0.06181867355918498
T1_9,0.1378,0.13546620174672172,0.0,1.6936126656591328,0.02008610463437157,-0.06181867355918499
T1_10,0.0947,0.09724560876347346,0.0,2.6880768357692246,0.05258610463437158,-0.03820604139901077
T1_11,0.067,0.06444064055188138,0.0,3.819939474803914,0.01979898987322333,0.019798989873223326
T1_12,0.04814,0.05068882928942504,0.0,5.2946183826859885,-0.019798989873223326,0.01979898987322333
T1_13,0.03435,0.033589389482668555,0.0,2.214295538082805,-0.019798989873223333,-0.019798989873223326
T1_14,0.02416,0.026121033219566214,0.0,8.116859352509161,0.019798989873223326,-0.019798989873223333
