label,T1_true_s,T1_fit_s,T1_sigma_s,mape_pct,cx_m,cy_m
T1_1,1.879,0.7354078138655297,0.0,60.861744871446014,0.065,0.0
T1_2,1.432,1.4434917970296128,0.0,0.8024997925707328,0.05258610463437159,0.03820604139901075
T1_3,1.027,1.188566309424628,0.0,15.73187044056748,0.020086104634371583,0.06181867355918498
T1_4,0.7513,1.2300306357608606,0.0,63.72030290973787,-0.020086104634371577,0.06181867355918499
T1_5,0.527,0.5463359738989094,0.0,3.669065255960037,-0.05258610463437158,0.03820604139901076
T1_6,0.3841,0.40587411603250634,0.0,5.6688664494939704,-0.065,7.960204194457795e-18
T1_7,0.2723,0.26287716558175345,0.0,3.4604606750813587,-0.05258610463437159,-0.038206041399010744
T1_8,0.1945,0.19307242458502225,0.0,0.7339719357212138,-0.02008610463437159,-0.06181867355918498
T1_9,0.1378,0.13859874435185215,0.0,0.5796403133905287,0.02008610463437157,-0.06181867355918499
T1_10,0.0947,0.10179505533404595,0.0,7.492138684314622,0.05258610463437158,-0.03820604139901077
T1_11,0.067,0.06745537052161518,0.0,0.6796574949480272,0.01979898987322333,0.019798989873223326
T1_12,0.04814,0.050112733171716196,0.0,4.097908541163677,-0.019798989873223326,0.01979898987322333
T1_13,0.03435,0.03283021814870853,0.0,4.4244013138033935,-0.019798989873223333,-0.019798989873223326
T1_14,0.02416,0.021507971237540054,0.0,10.976940241969977,0.019798989873223326,-0.019798989873223333
