label,T1_true_s,T1_fit_s,T1_sigma_s,M0_fit,mape_pct,cx_m,cy_m
T1_1,1.879,1.6368926536935586,0.0,14.134516941975706,12.88490400779358,0.065,0.0
T1_2,1.432,0.9349229654084803,0.0,6.4408161875200545,34.71208342119551,0.05258610463437159,0.03820604139901075
T1_3,1.027,0.7876137060748956,0.0,7.303059147104712,23.30927886320393,0.020086104634371583,0.06181867355918498
T1_4,0.7513,0.824460680654011,0.0,8.804275147303796,9.737878431253966,-0.020086104634371577,0.06181867355918499
T1_5,0.527,0.3579195958864933,0.0,7.81906562086695,32.083568142980404,-0.05258610463437158,0.03820604139901076
T1_6,0.3841,0.3789713079824014,0.0,9.516672834219035,1.335249158447951,-0.065,7.960204194457795e-18
T1_7,0.2723,0.268955980153084,0.0,7.851897257195334,1.2280645783753261,-0.05258610463437159,-0.038206041399010744
T1_8,0.1945,0.22145745295265884,0.0,7.459123674302385,13.859872983372151,-0.02008610463437159,-0.06181867355918498
T1_9,0.1378,0.14508281689965058,0.0,6.8404721138782865,5.2850630621557135,0.02008610463437157,-0.06181867355918499
T1_10,0.0947,0.09289948704036605,0.0,6.446605852447099,1.901280844386441,0.05258610463437158,-0.03820604139901077
T1_11,0.067,0.027975340202640076,0.0,4.459030483923679,58.24576089158199,0.01979898987322333,0.019798989873223326
T1_12,0.04814,0.04319304969044181,0.0,5.10657498440901,10.276174303195242,-0.019798989873223326,0.01979898987322333
T1_13,0.03435,0.03136296295760265,0.0,3.782449284118214,8.6958865863096,-0.019798989873223333,-0.019798989873223326
T1_14,0.02416,0.0238383935162562,0.0,3.53727535665552,1.3311526645024858,0.019798989873223326,-0.019798989873223333
