label,block,TI_s,TR_s,mag
T1_1,1,0.13515435309934742,0.9050512433309328,3.7636568546295166
T1_1,2,0.03250898802964235,0.8461507493046772,5.266234397888184
T1_1,3,0.03190895740550102,0.7019926992020634,5.026716709136963
T1_1,4,0.506294141488486,4.798152305552321,5.889103889465332
T1_2,1,0.13515435309934742,0.9050512433309328,2.4922640323638916
T1_2,2,0.03250898802964235,0.8461507493046772,3.4616894721984863
T1_2,3,0.03190895740550102,0.7019926992020634,2.960700750350952
T1_2,4,0.506294141488486,4.798152305552321,0.9997690916061401
T1_3,1,0.13515435309934742,0.9050512433309328,2.909006118774414
T1_3,2,0.03250898802964235,0.8461507493046772,4.309418678283691
T1_3,3,0.03190895740550102,0.7019926992020634,3.690762758255005
T1_3,4,0.506294141488486,4.798152305552321,0.3579428493976593
T1_4,1,0.13515435309934742,0.9050512433309328,3.1880292892456055
T1_4,2,0.03250898802964235,0.8461507493046772,5.124875545501709
T1_4,3,0.03190895740550102,0.7019926992020634,4.497255802154541
T1_4,4,0.506294141488486,4.798152305552321,0.7237861752510071
T1_5,1,0.13515435309934742,0.9050512433309328,2.9877374172210693
T1_5,2,0.03250898802964235,0.8461507493046772,5.554614067077637
T1_5,3,0.03190895740550102,0.7019926992020634,5.022578239440918
T1_5,4,0.506294141488486,4.798152305552321,4.434356212615967
T1_6,1,0.13515435309934742,0.9050512433309328,2.9420535564422607
T1_6,2,0.03250898802964235,0.8461507493046772,6.910080432891846
T1_6,3,0.03190895740550102,0.7019926992020634,6.592164516448975
T1_6,4,0.506294141488486,4.798152305552321,4.5184454917907715
T1_7,1,0.13515435309934742,0.9050512433309328,1.4101427793502808
T1_7,2,0.03250898802964235,0.8461507493046772,5.762596130371094
T1_7,3,0.03190895740550102,0.7019926992020634,5.516963958740234
T1_7,4,0.506294141488486,4.798152305552321,5.446359157562256
T1_8,1,0.13515435309934742,0.9050512433309328,0.1397082805633545
T1_8,2,0.03250898802964235,0.8461507493046772,5.462430000305176
T1_8,3,0.03190895740550102,0.7019926992020634,5.3720011711120605
T1_8,4,0.506294141488486,4.798152305552321,5.610932350158691
T1_9,1,0.13515435309934742,0.9050512433309328,1.9722614288330078
T1_9,2,0.03250898802964235,0.8461507493046772,4.452095985412598
T1_9,3,0.03190895740550102,0.7019926992020634,4.484203815460205
T1_9,4,0.506294141488486,4.798152305552321,5.815003871917725
T1_10,1,0.13515435309934742,0.9050512433309328,3.632429599761963
T1_10,2,0.03250898802964235,0.8461507493046772,2.742830514907837
T1_10,3,0.03190895740550102,0.7019926992020634,2.788872480392456
T1_10,4,0.506294141488486,4.798152305552321,6.203865051269531
T1_11,1,0.13515435309934742,0.9050512433309328,4.837294578552246
T1_11,2,0.03250898802964235,0.8461507493046772,1.5638513565063477
T1_11,3,0.03190895740550102,0.7019926992020634,1.6456409692764282
T1_11,4,0.506294141488486,4.798152305552321,4.0428290367126465
T1_12,1,0.13515435309934742,0.9050512433309328,5.092748165130615
T1_12,2,0.03250898802964235,0.8461507493046772,0.11785954236984253
T1_12,3,0.03190895740550102,0.7019926992020634,0.19907601177692413
T1_12,4,0.506294141488486,4.798152305552321,4.722809314727783
T1_13,1,0.13515435309934742,0.9050512433309328,4.611435413360596
T1_13,2,0.03250898802964235,0.8461507493046772,1.0455456972122192
T1_13,3,0.03190895740550102,0.7019926992020634,0.9687574505805969
T1_13,4,0.506294141488486,4.798152305552321,2.9142367839813232
T1_14,1,0.13515435309934742,0.9050512433309328,3.594675302505493
T1_14,2,0.03250898802964235,0.8461507493046772,1.717245101928711
T1_14,3,0.03190895740550102,0.7019926992020634,1.6678646802902222
T1_14,4,0.506294141488486,4.798152305552321,3.468216896057129
