sigma,label,T1_true_s,T1_fit_s,T1_sigma_s,mape_pct,snr_dual
0.0,T1_1,1.879,1.5817130108482016,0.0,15.821553440755636,1.698488432596091e17
0.0,T1_2,1.432,1.3324935770261417,0.0,6.9487725540403815,1.03787768743723e17
0.0,T1_3,1.027,1.0362233290461473,0.0,0.8980846198780352,9.440357098350182e16
0.0,T1_4,0.7513,0.7438620641066602,0.0,0.9900087705762999,1.3509786665694003e17
0.0,T1_5,0.527,0.4929266061757921,0.0,6.465539625086903,1.6011520182635725e17
0.0,T1_6,0.3841,0.5101228446155127,0.0,32.80990487256254,2.2052774580794163e17
0.0,T1_7,0.2723,0.28804890607010947,0.0,5.783659959643585,2.0535130921631744e17
0.0,T1_8,0.1945,0.1887086938837323,0.0,2.977535278286742,2.0023981011841843e17
0.0,T1_9,0.1378,0.14180372438452116,0.0,2.905460366125654,2.093662296122327e17
0.0,T1_10,0.0947,0.09289948704036605,0.0,1.901280844386441,1.8171042409218048e17
0.0,T1_11,0.067,0.06668871685016767,0.0,0.4646017161676664,1.5604682519373414e17
0.0,T1_12,0.04814,0.05367018782062437,0.0,11.487718779859506,1.271945078201385e17
0.0,T1_13,0.03435,0.033975533196101,0.0,1.0901508119330419,1.2533429359660237e17
0.0,T1_14,0.02416,0.02765739076272892,0.0,14.47595514374552,1.056033856374702e17
216.0,T1_1,1.879,1.7410582381241657,1.4950000000000003,7.76973301448476,10.977447432277812
216.0,T1_2,1.432,1.0647693924850015,1.4950000000000003,27.372233887066262,6.915720810597973
216.0,T1_3,1.027,1.053685988906317,1.4950000000000003,8.30692621266796,5.79599643650154
216.0,T1_4,0.7513,0.9753863639552367,1.4950000000000003,37.09624205189288,8.719907391699664
216.0,T1_5,0.527,0.4914870975418976,1.4950000000000003,7.269085796645345,10.135182366401274
216.0,T1_6,0.3841,0.5009517688022906,1.4950000000000003,30.422225670994692,13.417663579972062
216.0,T1_7,0.2723,0.3020370844065408,1.4950000000000003,10.920706722930886,12.611229836573022
216.0,T1_8,0.1945,0.19224220186909413,1.4950000000000003,9.937891930364781,12.842538108089517
216.0,T1_9,0.1378,0.13907051857393316,1.4950000000000003,4.279900189034498,13.089684205959509
216.0,T1_10,0.0947,0.09329280026448727,1.4950000000000003,5.5415683744792,11.508056446356004
216.0,T1_11,0.067,0.0667455212197737,1.4950000000000003,3.5105428289804648,10.307621062415175
216.0,T1_12,0.04814,0.05101938240259829,1.4950000000000003,13.60026946244316,7.926174040215921
216.0,T1_13,0.03435,0.033318707685830194,1.4950000000000003,4.417168194817465,8.276677791868089
216.0,T1_14,0.02416,0.03525379450278539,1.4950000000000003,46.89904693266299,6.4624161542302305
648.0,T1_1,1.879,1.448673895358571,1.4950000000000003,34.29856641512698,3.6485943774790623
648.0,T1_2,1.432,1.097873331754873,1.4950000000000003,35.77824628586168,2.4405956654897327
648.0,T1_3,1.027,1.1275734636022245,1.4950000000000003,30.82234242979871,2.578550796758296
648.0,T1_4,0.7513,1.072992883762354,1.4950000000000003,69.97111474945225,2.994155861703564
648.0,T1_5,0.527,0.6608489361396461,1.4950000000000003,71.07351813196007,2.970085159730753
648.0,T1_6,0.3841,0.2709360534261835,1.4950000000000003,51.021256135144355,4.1448967812920925
648.0,T1_7,0.2723,0.3464514619380336,1.4950000000000003,28.615716380951984,4.378357111585494
648.0,T1_8,0.1945,0.1716734699614824,1.4950000000000003,19.41063939114678,4.077030824506051
648.0,T1_9,0.1378,0.22352760403774755,1.4950000000000003,68.70401291681647,4.45093709235015
648.0,T1_10,0.0947,0.09287609078966433,1.4950000000000003,11.580399285637707,3.9186126656659446
648.0,T1_11,0.067,0.6600772467644238,1.4950000000000003,899.106578986955,3.5053167350704326
648.0,T1_12,0.04814,0.05235255885916092,1.4950000000000003,44.62716246016585,2.912971995935814
648.0,T1_13,0.03435,0.6313350281676454,1.4950000000000003,1758.6728549541538,2.9097161686385067
648.0,T1_14,0.02416,0.06697150709409963,1.4950000000000003,177.1999465815381,2.19697043570656
1730.0,T1_1,1.879,0.9896648912355964,1.4950000000000003,47.75873497768695,2.6947941987948503
1730.0,T1_2,1.432,1.0873880461188343,1.4950000000000003,67.86396325985795,1.5643393718940257
1730.0,T1_3,1.027,0.9592472319047349,1.4950000000000003,64.7103174874766,1.5390184009926353
1730.0,T1_4,0.7513,0.6865647578057456,1.4950000000000003,74.00534909084672,2.001447265973006
1730.0,T1_5,0.527,0.27041511357880965,1.4950000000000003,69.03512591628267,1.515848813301834
1730.0,T1_6,0.3841,0.6291552763629459,1.4950000000000003,139.92190915795967,2.8592454688481364
1730.0,T1_7,0.2723,0.4560742203205332,1.4950000000000003,67.48961451360012,1.6556992849896324
1730.0,T1_8,0.1945,0.25612043683396635,1.4950000000000003,60.12361966794865,1.7837463514919718
1730.0,T1_9,0.1378,0.34066400776086125,1.4950000000000003,155.42495870526452,2.310916240924241
1730.0,T1_10,0.0947,1.4548759070198087,1.4950000000000003,1498.1304435372508,2.2513652369729367
1730.0,T1_11,0.067,0.08239635568756452,1.4950000000000003,127.62302432953322,2.5091940071423884
1730.0,T1_12,0.04814,0.3507721396580902,1.4950000000000003,694.5786347923828,1.3845733705484764
1730.0,T1_13,0.03435,0.08662121453196395,1.4950000000000003,177.22717526362538,1.5992063613904477
1730.0,T1_14,0.02416,0.5476293122198731,1.4950000000000003,2190.1213254133822,1.7324580699224195
2590.0,T1_1,1.879,0.8403818806147327,1.4950000000000003,55.275046268508106,2.169092704874887
2590.0,T1_2,1.432,0.608353554503117,1.4950000000000003,78.3645284257446,1.6639372813015423
2590.0,T1_3,1.027,0.9530263565005459,1.4950000000000003,63.94358613378266,1.5582563876845774
2590.0,T1_4,0.7513,1.1456624066926238,1.4950000000000003,64.21990246472186,2.208047548370131
2590.0,T1_5,0.527,0.37919078236650183,1.4950000000000003,37.270704429502224,2.043780778315157
2590.0,T1_6,0.3841,0.7519523390103519,1.4950000000000003,176.64870111680506,2.001516616975998
2590.0,T1_7,0.2723,0.5329649974588903,1.4950000000000003,180.79842836253206,2.3670049381383214
2590.0,T1_8,0.1945,0.9480124875620453,1.4950000000000003,401.98519427831945,2.817734528733282
2590.0,T1_9,0.1378,0.3010816311899438,1.4950000000000003,134.81045877608352,2.5664146259748106
2590.0,T1_10,0.0947,0.7698318501753004,1.4950000000000003,743.1368583017421,2.0021497709364895
2590.0,T1_11,0.067,0.12123565905307213,1.4950000000000003,160.9529649301738,2.4347452410911297
2590.0,T1_12,0.04814,0.7154429767334896,1.4950000000000003,1405.6729722308517,1.6179400422908463
2590.0,T1_13,0.03435,1.1017796888071945,1.4950000000000003,3133.367577286969,1.3116367908032922
2590.0,T1_14,0.02416,0.8592801691637121,1.4950000000000003,3456.623216737219,1.6541000394144878
3460.0,T1_1,1.879,0.985705274360995,1.4950000000000003,71.4047219605644,2.123446731948904
3460.0,T1_2,1.432,0.7963421612308655,1.4950000000000003,44.389513880526145,1.8248153841509733
3460.0,T1_3,1.027,0.9860723833508999,1.4950000000000003,80.62232878235632,1.5405158275432325
3460.0,T1_4,0.7513,1.1331359633522953,1.4950000000000003,83.84022893236927,1.717555319602727
3460.0,T1_5,0.527,0.8434519801078892,1.4950000000000003,109.80712178966033,1.8976737140545104
3460.0,T1_6,0.3841,0.6883144358044968,1.4950000000000003,125.61202994568802,1.9105644832812583
3460.0,T1_7,0.2723,0.3925562457142765,1.4950000000000003,131.05283179399953,2.3479484104439763
3460.0,T1_8,0.1945,1.0316434671138284,1.4950000000000003,430.4079522436135,2.0204180398939857
3460.0,T1_9,0.1378,0.7847969300442699,1.4950000000000003,471.08501182515965,1.9870115597442086
3460.0,T1_10,0.0947,0.48987873735049775,1.4950000000000003,462.3375485184639,1.504115471722007
3460.0,T1_11,0.067,0.488793137742159,1.4950000000000003,629.541996630088,1.672273257870048
3460.0,T1_12,0.04814,1.248972809525925,1.4950000000000003,2494.459512932956,2.7561874777513276
3460.0,T1_13,0.03435,0.6404841508076962,1.4950000000000003,1783.4832792697111,1.7663040073379175
3460.0,T1_14,0.02416,1.365253083699726,1.4950000000000003,5550.8819689558195,2.161967741344127
4750.0,T1_1,1.879,1.6759549361800712,1.4950000000000003,39.993890345481745,2.050326626672466
4750.0,T1_2,1.432,0.8411913417504568,1.4950000000000003,50.22669641925912,1.7721664726139401
4750.0,T1_3,1.027,0.8227812770305485,1.4950000000000003,63.10338810144585,2.403944885474619
4750.0,T1_4,0.7513,1.6782246258726883,1.4950000000000003,123.37609821278957,1.3638407629991045
4750.0,T1_5,0.527,0.5214278258600747,1.4950000000000003,70.3345252903279,2.1411852817842076
4750.0,T1_6,0.3841,0.42901939116985144,1.4950000000000003,95.2323048297817,3.0986109682907768
4750.0,T1_7,0.2723,0.6987836908206335,1.4950000000000003,218.08150343919374,1.226525940930523
4750.0,T1_8,0.1945,0.39095190645179306,1.4950000000000003,147.4726964781613,2.2294517454907057
4750.0,T1_9,0.1378,1.0706626099779335,1.4950000000000003,692.6382634064282,2.343139256332852
4750.0,T1_10,0.0947,0.5602342776269255,1.4950000000000003,491.5884663431103,1.2678549622905095
4750.0,T1_11,0.067,0.3370463650513337,1.4950000000000003,432.1125399002528,1.345141781362935
4750.0,T1_12,0.04814,0.605958921303276,1.4950000000000003,1158.7430853827916,2.0136213158395755
4750.0,T1_13,0.03435,1.1045696986716478,1.4950000000000003,3115.6323105433703,1.9514973167834078
4750.0,T1_14,0.02416,1.6326122074259168,1.4950000000000003,6657.500858550979,1.7978139158688922
6480.0,T1_1,1.879,0.928122087202816,1.4950000000000003,68.22601771332305,2.165063599559678
6480.0,T1_2,1.432,0.7415876809368872,1.4950000000000003,48.21315077256374,2.1180229169461033
6480.0,T1_3,1.027,1.0021849525176383,1.4950000000000003,51.167681630401965,1.7788763523995181
6480.0,T1_4,0.7513,1.0620431645155597,1.4950000000000003,119.40804160994442,1.7383595844612927
6480.0,T1_5,0.527,2.0416158821483634,1.4950000000000003,326.4815856051694,1.896134751374901
6480.0,T1_6,0.3841,0.32321460147011566,1.4950000000000003,60.81672838225332,2.739960110039715
6480.0,T1_7,0.2723,1.099572606198345,1.4950000000000003,334.3225629957008,2.340081005572527
6480.0,T1_8,0.1945,0.9781300260215715,1.4950000000000003,451.0009764841704,2.0528252721042906
6480.0,T1_9,0.1378,0.6791292646839844,1.4950000000000003,411.77160458160677,1.8723402818198616
6480.0,T1_10,0.0947,0.8578220595659383,1.4950000000000003,841.6072434698397,1.6810709938966204
6480.0,T1_11,0.067,0.9635937599761324,1.4950000000000003,1338.1996417554215,2.0399992520648227
6480.0,T1_12,0.04814,0.24825124200184473,1.4950000000000003,432.1737932816195,2.1537076380908236
6480.0,T1_13,0.03435,0.4792980753224631,1.4950000000000003,1295.3364638208532,1.9413330214863271
6480.0,T1_14,0.02416,1.7076280135829212,1.4950000000000003,6967.996744962421,1.9798279774436665
8640.0,T1_1,1.879,0.6078676807747692,1.4950000000000003,67.64940496142793,1.8456615332922741
8640.0,T1_2,1.432,0.6242219653929089,1.4950000000000003,56.40908062898681,1.5108049554081107
8640.0,T1_3,1.027,0.9409479046097375,1.4950000000000003,63.11611484232249,1.8172389463366916
8640.0,T1_4,0.7513,0.3394315081113252,1.4950000000000003,57.72383037149738,2.041878616816599
8640.0,T1_5,0.527,0.4456118061435097,1.4950000000000003,88.82883787557509,2.091547612690904
8640.0,T1_6,0.3841,1.0206908776755184,1.4950000000000003,197.39708260795948,2.6529940255670987
