label,T1_true_s,T1_fit_s,T1_sigma_s,mape_pct,cx_m,cy_m
T1_1,1.879,0.7270496491093144,1.4950000000000003,61.30656470945639,0.065,0.0
T1_2,1.432,3.0000000000000004,1.4950000000000003,109.49720670391065,0.05258610463437159,0.03820604139901075
T1_3,1.027,1.5459638890308154,1.4950000000000003,50.53202424837542,0.020086104634371583,0.06181867355918498
T1_4,0.7513,2.178334003899449,1.4950000000000003,189.94196777578188,-0.020086104634371577,0.06181867355918499
T1_5,0.527,0.6124935313630337,1.4950000000000003,16.222681473061424,-0.05258610463437158,0.03820604139901076
T1_6,0.3841,0.3156309605840711,1.4950000000000003,17.82583686954671,-0.065,7.960204194457795e-18
T1_7,0.2723,0.19307242458502225,1.4950000000000003,29.095694239800864,-0.05258610463437159,-0.038206041399010744
T1_8,0.1945,0.5718952392934037,1.4950000000000003,194.03354205316384,-0.02008610463437159,-0.06181867355918498
T1_9,0.1378,0.424862146738956,1.4950000000000003,208.31795844626706,0.02008610463437157,-0.06181867355918499
T1_10,0.0947,0.08099221302532814,1.4950000000000003,14.474959846538404,0.05258610463437158,-0.03820604139901077
T1_11,0.067,0.03941853704763443,1.4950000000000003,41.16636261547101,0.01979898987322333,0.019798989873223326
T1_12,0.04814,0.02962076228765447,1.4950000000000003,38.46954240204722,-0.019798989873223326,0.01979898987322333
T1_13,0.03435,0.010000000000000004,1.4950000000000003,70.88791848617176,-0.019798989873223333,-0.019798989873223326
T1_14,0.02416,1.6182888012053784,1.4950000000000003,6598.215236777229,0.019798989873223326,-0.019798989873223333
