label,block,TI_s,TR_s,mag
T1_9,9,0.35,5.0,8.975724220275879
T1_9,10,0.55,5.0,8.628177642822266
T1_9,11,0.85,5.0,10.224532127380371
T1_9,12,1.3,5.0,7.051380634307861
T1_9,13,2.0,5.0,12.189580917358398
T1_9,14,2.8,5.0,9.887472152709961
T1_10,1,0.015,5.0,6.56550407409668
T1_10,2,0.022,5.0,12.969897270202637
T1_10,3,0.032,5.0,5.33215856552124
T1_10,4,0.045,5.0,1.617612361907959
T1_10,5,0.065,5.0,0.8014262318611145
T1_10,6,0.1,5.0,6.650928497314453
T1_10,7,0.15,5.0,13.793131828308105
T1_10,8,0.22,5.0,12.036314010620117
T1_10,9,0.35,5.0,9.942307472229004
T1_10,10,0.55,5.0,9.814004898071289
T1_10,11,0.85,5.0,9.061266899108887
T1_10,12,1.3,5.0,8.034043312072754
T1_10,13,2.0,5.0,10.467239379882812
T1_10,14,2.8,5.0,6.6784138679504395
T1_11,1,0.015,5.0,3.8914923667907715
T1_11,2,0.022,5.0,3.9454848766326904
T1_11,3,0.032,5.0,1.267457365989685
T1_11,4,0.045,5.0,2.906885862350464
T1_11,5,0.065,5.0,11.213642120361328
T1_11,6,0.1,5.0,0.2613261342048645
T1_11,7,0.15,5.0,8.03438949584961
T1_11,8,0.22,5.0,11.240675926208496
T1_11,9,0.35,5.0,6.133240222930908
T1_11,10,0.55,5.0,12.43121337890625
T1_11,11,0.85,5.0,18.157087326049805
T1_11,12,1.3,5.0,6.732974052429199
T1_11,13,2.0,5.0,12.330653190612793
T1_11,14,2.8,5.0,7.335097312927246
T1_12,1,0.015,5.0,5.8672003746032715
T1_12,2,0.022,5.0,6.447971820831299
T1_12,3,0.032,5.0,2.748586893081665
T1_12,4,0.045,5.0,1.4089478254318237
T1_12,5,0.065,5.0,8.4131441116333
T1_12,6,0.1,5.0,5.489191055297852
T1_12,7,0.15,5.0,8.20889949798584
T1_12,8,0.22,5.0,2.381549835205078
T1_12,9,0.35,5.0,6.417827129364014
T1_12,10,0.55,5.0,3.6718592643737793
T1_12,11,0.85,5.0,11.2117280960083
T1_12,12,1.3,5.0,3.000929832458496
T1_12,13,2.0,5.0,13.891448020935059
T1_12,14,2.8,5.0,1.3390611410140991
T1_13,1,0.015,5.0,3.5003631114959717
T1_13,2,0.022,5.0,11.406243324279785
T1_13,3,0.032,5.0,7.36983585357666
T1_13,4,0.045,5.0,9.154861450195312
T1_13,5,0.065,5.0,2.7256252765655518
T1_13,6,0.1,5.0,4.125123023986816
T1_13,7,0.15,5.0,5.586608409881592
T1_13,8,0.22,5.0,2.65549898147583
