label,T1_true_s,T1_fit_s,T1_sigma_s,M0_fit,mape_pct,cx_m,cy_m
T1_1,1.879,3.0000000000000004,1.4950000000000003,13.573015995545617,59.65939329430551,0.065,0.0
T1_2,1.432,0.7025408092179695,1.4950000000000003,13.779083331895324,50.93988762444347,0.05258610463437159,0.03820604139901075
T1_3,1.027,1.6182888012053784,1.4950000000000003,12.24284320702134,57.57437207452566,0.020086104634371583,0.06181867355918498
T1_4,0.7513,0.6124935313630337,1.4950000000000003,11.58642592916073,18.47550494302758,-0.020086104634371577,0.06181867355918499
T1_5,0.527,0.16832561125458187,1.4950000000000003,12.95835722772884,68.05965630842849,-0.05258610463437158,0.03820604139901076
T1_6,0.3841,0.24266305870620616,1.4950000000000003,10.199579892248451,36.82294748601766,-0.065,7.960204194457795e-18
T1_7,0.2723,0.1722180002194357,1.4950000000000003,10.874272116555787,36.754315013060705,-0.05258610463437159,-0.038206041399010744
T1_8,0.1945,0.10902138824215311,1.4950000000000003,8.792052829073546,43.94787236907295,-0.02008610463437159,-0.06181867355918498
T1_9,0.1378,0.3746641676851751,1.4950000000000003,13.185250101306282,171.88981689780482,0.02008610463437157,-0.06181867355918499
T1_10,0.0947,0.07649312638022822,1.4950000000000003,10.898930627111616,19.22584331549291,0.05258610463437158,-0.03820604139901077
T1_11,0.067,0.04842343319704746,1.4950000000000003,10.164719747857962,27.726219108884397,0.01979898987322333,0.019798989873223326
T1_12,0.04814,0.010000000000000004,1.4950000000000003,5.994805748120645,79.22725384295804,-0.019798989873223326,0.01979898987322333
T1_13,0.03435,0.010000000000000004,1.4950000000000003,6.766011959729328,70.88791848617176,-0.019798989873223333,-0.019798989873223326
T1_14,0.02416,0.010000000000000004,1.4950000000000003,6.93719809398892,58.6092715231788,0.019798989873223326,-0.019798989873223333
