sigma,label,T1_true_s,T1_fit_s,T1_sigma_s,mape_pct,snr_dual
160.0,T1_10,0.0947,0.20697377772588774,1.495,132.24307548862973,9.322624335089394
160.0,T1_11,0.067,0.06375606067979644,1.495,9.383455816546055,7.923863412845557
160.0,T1_12,0.04814,0.05385304730790479,1.495,19.913886906418405,7.898484594145935
160.0,T1_13,0.03435,0.04441930606449099,1.495,36.204586335255925,6.1589323720064515
160.0,T1_14,0.02416,0.037722331526188695,1.495,59.28678228282944,5.880641681227565
216.0,T1_1,1.879,1.1652564696059258,1.495,42.64985249419861,5.837797772601887
216.0,T1_2,1.432,1.07536422646266,1.495,31.38461224143982,3.9187386847898535
216.0,T1_3,1.027,1.1212689692041893,1.495,22.058738981806084,3.0270282153374217
216.0,T1_4,0.7513,0.8943766282647161,1.495,36.01562347852654,4.754002081576719
216.0,T1_5,0.527,0.5946731847162738,1.495,36.258503807566214,5.354345758312526
216.0,T1_6,0.3841,0.4316139077965416,1.495,43.53707570855025,6.763710697404992
216.0,T1_7,0.2723,0.3090628748208898,1.495,16.803758085612333,6.449788798947847
216.0,T1_8,0.1945,0.2044387123379333,1.495,16.866302777631482,6.86860091225835
216.0,T1_9,0.1378,0.15397303666080636,1.495,18.43642505989332,6.8178565903853485
216.0,T1_10,0.0947,0.20486666069028112,1.495,136.36461404185752,6.0438452823152256
216.0,T1_11,0.067,0.05864998681567515,1.495,16.885051526233973,5.6607632749245145
216.0,T1_12,0.04814,0.05030561538443955,1.495,23.52889860277495,4.132789385763504
216.0,T1_13,0.03435,0.04810428617982079,1.495,52.422402196341665,4.620122090898705
216.0,T1_14,0.02416,0.28590402027151496,1.495,1088.192502452566,3.430960163158339
