label,T1_true_s,T1_fit_s,T1_sigma_s,M0_fit,mape_pct,cx_m,cy_m
T1_1,1.879,1.2300306357608606,0.0,15.441294037880812,34.538018320337386,0.065,0.0
T1_2,1.432,0.4602536434395457,0.0,8.425664131720696,67.8593824413725,0.05258610463437159,0.03820604139901075
T1_3,1.027,0.5101228446155127,0.0,11.663236671825445,50.32883694104062,0.020086104634371583,0.06181867355918498
T1_4,0.7513,0.4817857145157055,0.0,15.025511192368493,35.87305809720411,-0.020086104634371577,0.06181867355918499
T1_5,0.527,0.5159872182335029,0.0,22.301370428067223,2.089711910151255,-0.05258610463437158,0.03820604139901076
T1_6,0.3841,0.2658992021968194,0.0,13.83183999797388,30.773443843577354,-0.065,7.960204194457795e-18
T1_7,0.2723,0.2371785041841341,0.0,19.343414424315217,12.898088804945237,-0.05258610463437159,-0.038206041399010744
T1_8,0.1945,0.17822599767439376,0.0,19.023480213836702,8.36709631136568,-0.02008610463437159,-0.06181867355918498
T1_9,0.1378,0.12083402594796472,0.0,19.04238933918627,12.312027613958843,0.02008610463437157,-0.06181867355918499
T1_10,0.0947,0.11154241665466841,0.0,17.656801160180308,17.785022866598098,0.05258610463437158,-0.03820604139901077
T1_11,0.067,0.05880936389471338,0.0,15.765839589171758,12.224830007890478,0.01979898987322333,0.019798989873223326
T1_12,0.04814,0.039871692657429056,0.0,14.851403303583941,17.175544957563243,-0.019798989873223326,0.01979898987322333
T1_13,0.03435,0.029284112055311173,0.0,11.578922821325827,14.747854278570088,-0.019798989873223333,-0.019798989873223326
T1_14,0.02416,0.017508315810579957,0.0,9.609967636690625,27.53180541978495,0.019798989873223326,-0.019798989873223333
