sigma,label,T1_true_s,T1_fit_s,T1_sigma_s,mape_pct,snr_dual
9720.0,T1_8,0.1945,0.19167113579044343,1.4950000000000008,10.629363877246872,9.757699816503218
9720.0,T1_9,0.1378,0.13782875879134363,1.4950000000000008,6.603494673391278,10.118196714040256
9720.0,T1_10,0.0947,0.48141783420174616,1.4950000000000008,415.24306883269367,8.72680865636761
9720.0,T1_11,0.067,0.06577527422047096,1.4950000000000008,14.220714885968373,7.210704068468995
9720.0,T1_12,0.04814,0.048853719357168694,1.4950000000000008,17.56768714638205,6.93231298213481
9720.0,T1_13,0.03435,0.036411172367671156,1.4950000000000008,23.270453337479232,6.766837312215936
9720.0,T1_14,0.02416,0.3693018467507367,1.4950000000000008,1436.1030256871409,4.937818787662438
10800.0,T1_1,1.879,0.865945969177772,1.4950000000000008,54.0573640931882,5.0987149124886795
10800.0,T1_2,1.432,1.2556312268646121,1.4950000000000008,22.815807141270103,4.192007132199255
10800.0,T1_3,1.027,1.1671563072993707,1.4950000000000008,23.180929751881536,4.066875513113059
10800.0,T1_4,0.7513,0.8435349395213186,1.4950000000000008,19.96602957668989,4.724267212668977
10800.0,T1_5,0.527,0.5876379172893511,1.4950000000000008,54.10403965764979,6.142394663678593
10800.0,T1_6,0.3841,0.4023905957161881,1.4950000000000008,13.43300059401886,8.417971273886183
10800.0,T1_7,0.2723,0.27093096821529417,1.4950000000000008,18.730997113983616,7.607070293940057
10800.0,T1_8,0.1945,0.20877683477852746,1.4950000000000008,15.029776482113334,7.833080520262056
10800.0,T1_9,0.1378,0.14358211017339298,1.4950000000000008,16.80954641084099,7.316889190706797
10800.0,T1_10,0.0947,0.09830175193064646,1.4950000000000008,8.017901927761645,7.05777673461233
10800.0,T1_11,0.067,0.0671064008546334,1.4950000000000008,15.702542394613836,5.323989063115207
10800.0,T1_12,0.04814,0.04535787599427422,1.4950000000000008,19.802214615362036,5.208063115757184
10800.0,T1_13,0.03435,0.04611390306311758,1.4950000000000008,42.19967448632179,4.879675509902994
10800.0,T1_14,0.02416,0.22732788167293508,1.4950000000000008,851.2501961899491,4.217335692265364
14000.0,T1_1,1.879,0.9906278029232924,1.4950000000000008,47.278988668265434,3.6697236205108448
14000.0,T1_2,1.432,1.0088769171548182,1.4950000000000008,38.13815164639126,2.8614895995793925
14000.0,T1_3,1.027,1.1389272448088952,1.4950000000000008,26.659914977677317,2.8575622201541075
14000.0,T1_4,0.7513,1.1043696905919438,1.4950000000000008,66.02018717964052,3.0978877331491934
14000.0,T1_5,0.527,0.6119243969524212,1.4950000000000008,61.59827633636892,3.8020742912693417
14000.0,T1_6,0.3841,0.367763690718165,1.4950000000000008,12.157873081474815,5.526167286849246
14000.0,T1_7,0.2723,0.2202363907378072,1.4950000000000008,26.928768942655136,5.331628735508749
14000.0,T1_8,0.1945,0.20394592361057248,1.4950000000000008,20.197590071892126,5.926224345389323
14000.0,T1_9,0.1378,0.17284429218560357,1.4950000000000008,29.97024304967457,5.393042266759153
14000.0,T1_10,0.0947,0.3001200663029167,1.4950000000000008,238.04278356530273,5.020800531327288
14000.0,T1_11,0.067,0.06025933607760349,1.4950000000000008,25.07755150585799,3.85610651004303
14000.0,T1_12,0.04814,0.04286611149205241,1.4950000000000008,25.14873775639408,3.635190519663967
14000.0,T1_13,0.03435,0.047982045665550435,1.4950000000000008,52.67144673709546,3.3999839644790626
14000.0,T1_14,0.02416,0.5692584266447049,1.4950000000000008,2259.2604021998404,2.908171766948779
