label,T1_true_s,T1_fit_s,T1_sigma_s,M0_fit,mape_pct,cx_m,cy_m
T1_1,1.879,0.010000000000000004,1.4950000000000003,8.358505898209458,99.46780202235232,0.065,0.0
T1_2,1.432,0.17026068294229946,1.4950000000000003,17.275136317524858,88.11028750402937,0.05258610463437159,0.03820604139901075
T1_3,1.027,0.012284431849546133,1.4950000000000003,9.581651782372939,98.80385278972288,0.020086104634371583,0.06181867355918498
T1_4,0.7513,0.016725830383762748,1.4950000000000003,12.955069984133608,97.77374811875912,-0.020086104634371577,0.06181867355918499
T1_5,0.527,0.23181790894315724,1.4950000000000003,22.999680376695416,56.01178198422064,-0.05258610463437158,0.03820604139901076
T1_6,0.3841,0.5339879492255466,1.4950000000000003,43.360152831083276,39.023157830134494,-0.065,7.960204194457795e-18
T1_7,0.2723,0.023299609534649813,1.4950000000000003,17.537334051502757,91.44340450435188,-0.05258610463437159,-0.038206041399010744
T1_8,0.1945,2.228706155679253,1.4950000000000003,90.99959071291931,1045.864347392932,-0.02008610463437159,-0.06181867355918498
T1_9,0.1378,0.028951287969568563,1.4950000000000003,14.960440994561477,78.990357061271,0.02008610463437157,-0.06181867355918499
T1_10,0.0947,0.06668871685016767,1.4950000000000003,13.771157340421384,29.57896847923161,0.05258610463437158,-0.03820604139901077
T1_11,0.067,0.133926581400364,1.4950000000000003,26.5012660094874,99.89042000054329,0.01979898987322333,0.019798989873223326
T1_12,0.04814,0.024389636426773147,1.4950000000000003,15.58205069629328,49.33602736440975,-0.019798989873223326,0.01979898987322333
T1_13,0.03435,0.018966778293056062,1.4950000000000003,20.329675393266243,44.78376042778439,-0.019798989873223333,-0.019798989873223326
T1_14,0.02416,0.010000000000000004,1.4950000000000003,12.341909464398153,58.6092715231788,0.019798989873223326,-0.019798989873223333
