label,T1_true_s,T1_fit_s,T1_sigma_s,M0_fit,mape_pct,cx_m,cy_m
T1_1,1.879,2.4421153837170255,0.0,18.60199650220487,29.968886839650104,0.065,0.0
T1_2,1.432,0.41525961547367785,0.0,3.6572525784298495,71.00142350044149,0.05258610463437159,0.03820604139901075
T1_3,1.027,0.4985932917896103,0.0,5.034039754756239,51.451480838402105,0.020086104634371583,0.06181867355918498
T1_4,0.7513,0.41054004598136035,0.0,5.6383996420466485,45.3560433939358,-0.020086104634371577,0.06181867355918499
T1_5,0.527,0.4817857145157055,0.0,9.323060369702256,8.57956081295911,-0.05258610463437158,0.03820604139901076
T1_6,0.3841,0.019184820428228232,0.0,2.8344163437960446,95.00525372865705,-0.065,7.960204194457795e-18
T1_7,0.2723,0.22145745295265884,0.0,7.9574017491909235,18.671519297591317,-0.05258610463437159,-0.038206041399010744
T1_8,0.1945,0.1722180002194357,0.0,7.908380642664819,11.456041018284989,-0.02008610463437159,-0.06181867355918498
T1_9,0.1378,0.11282470858184042,0.0,7.913882890371843,18.124304367314647,0.02008610463437157,-0.06181867355918499
T1_10,0.0947,0.11412174174051708,0.0,7.51593507097502,20.50870299949004,0.05258610463437158,-0.03820604139901077
T1_11,0.067,0.07737249157046962,0.0,6.8332178671687025,15.481330702193452,0.01979898987322333,0.019798989873223326
T1_12,0.04814,0.05068882928942504,0.0,5.564204851900601,5.2946183826859885,-0.019798989873223326,0.01979898987322333
T1_13,0.03435,0.03208820524254918,0.0,4.937457070095164,6.58455533464577,-0.019798989873223333,-0.019798989873223326
T1_14,0.02416,0.025824158621369966,0.0,3.428162922321368,6.88807376394853,0.019798989873223326,-0.019798989873223333
