label,T1_true_s,T1_fit_s,T1_sigma_s,M0_fit,mape_pct,cx_m,cy_m
T1_1,1.879,0.7354078138655297,0.0,13.284866478307402,60.861744871446014,0.065,0.0
T1_2,1.432,0.796668115395761,0.0,12.763730442182572,44.36675171817311,0.05258610463437159,0.03820604139901075
T1_3,1.027,0.9899122125070762,0.0,19.09423755947878,3.6112743420568396,0.020086104634371583,0.06181867355918498
T1_4,0.7513,0.7106172202837092,0.0,19.361899345457438,5.414984655436012,-0.020086104634371577,0.06181867355918499
T1_5,0.527,0.4985932917896103,0.0,20.019283908892806,5.390267212597667,-0.05258610463437158,0.03820604139901076
T1_6,0.3841,0.338037298394895,0.0,18.49398885471743,11.992372196070034,-0.065,7.960204194457795e-18
T1_7,0.2723,0.26287716558175345,0.0,20.122082693899685,3.4604606750813587,-0.05258610463437159,-0.038206041399010744
T1_8,0.1945,0.1887086938837323,0.0,19.66621399146754,2.977535278286742,-0.02008610463437159,-0.06181867355918498
T1_9,0.1378,0.13702352157279535,0.0,19.080102082270113,0.5634821677827705,0.02008610463437157,-0.06181867355918499
T1_10,0.0947,0.0939674597976633,0.0,17.63038283164946,0.7735377004611474,0.05258610463437158,-0.03820604139901077
T1_11,0.067,0.06823083764576814,0.0,15.595020573035708,1.837071113086764,0.01979898987322333,0.019798989873223326
T1_12,0.04814,0.047873084091297376,0.0,13.637480845608462,0.5544576416755849,-0.019798989873223326,0.01979898987322333
T1_13,0.03435,0.034761188982536946,0.0,11.268876054714445,1.197056717720371,-0.019798989873223333,-0.019798989873223326
T1_14,0.02416,0.024112439753368697,0.0,8.3971769705271,0.1968553254606963,0.019798989873223326,-0.019798989873223333
