label,T1_true_s,T1_fit_s,T1_sigma_s,M0_fit,mape_pct,cx_m,cy_m
T1_1,1.879,1.693997293655117,0.0,22.079729393145016,9.845806617609522,0.065,0.0
T1_2,1.432,1.5283934734762674,0.0,19.37697972540885,6.731387812588512,0.05258610463437159,0.03820604139901075
T1_3,1.027,1.0362233290461473,0.0,19.714154900360768,0.8980846198780352,0.020086104634371583,0.06181867355918498
T1_4,0.7513,0.7438620641066602,0.0,19.860045150574603,0.9900087705763,-0.020086104634371577,0.06181867355918499
T1_5,0.527,0.5159872182335029,0.0,20.30370353236443,2.089711910151255,-0.05258610463437158,0.03820604139901076
T1_6,0.3841,0.3579195958864933,0.0,18.948857492815243,6.816038561183727,-0.065,7.960204194457795e-18
T1_7,0.2723,0.268955980153084,0.0,20.13539951438224,1.2280645783753261,-0.05258610463437159,-0.038206041399010744
T1_8,0.1945,0.19087808954514648,0.0,19.55898611622804,1.8621647582794456,-0.02008610463437159,-0.06181867355918498
T1_9,0.1378,0.13702352157279535,0.0,18.937821176696946,0.5634821677827705,0.02008610463437157,-0.06181867355918499
T1_10,0.0947,0.0939674597976633,0.0,17.593329984632806,0.7735377004611474,0.05258610463437158,-0.03820604139901077
T1_11,0.067,0.06823083764576814,0.0,15.690870562356803,1.837071113086764,0.01979898987322333,0.019798989873223326
T1_12,0.04814,0.047873084091297376,0.0,13.649170469293173,0.5544576416755849,-0.019798989873223326,0.01979898987322333
T1_13,0.03435,0.034761188982536946,0.0,11.298918231195437,1.197056717720371,-0.019798989873223333,-0.019798989873223326
T1_14,0.02416,0.024389636426773147,0.0,8.455793947397407,0.9504818988954735,0.019798989873223326,-0.019798989873223333
