sigma,label,T1_true_s,T1_fit_s,T1_sigma_s,mape_pct,snr_dual
0.0,T1_1,1.879,0.6788581621919334,0.0,63.87130589718292,6.550332684160205e16
0.0,T1_2,1.432,1.4768713374319182,0.0,3.1334732843518514,4.353230835915162e16
0.0,T1_3,1.027,1.0362233290461476,0.0,0.898084619878035,4.612855985235558e16
0.0,T1_4,0.7513,0.7438620641066603,0.0,0.9900087705762998,6.353864934975078e16
0.0,T1_5,0.527,0.5159872182335029,0.0,2.0897119101512542,7.831503389694362e16
0.0,T1_6,0.3841,0.4012612159951084,0.0,4.4679031489478005,9.917927420382413e16
0.0,T1_7,0.2723,0.2658992021968194,0.0,2.35064186675747,9.342621866105242e16
0.0,T1_8,0.1945,0.1908780895451464,0.0,1.8621647582794463,9.875714468531405e16
0.0,T1_9,0.1378,0.13546620174672172,0.0,1.6936126656591324,1.0201564591004058e17
0.0,T1_10,0.0947,0.09289948704036605,0.0,1.9012808443864413,8.721942988822938e16
0.0,T1_11,0.067,0.06823083764576814,0.0,1.837071113086764,7.803615361735066e16
0.0,T1_12,0.04814,0.04954318458610646,0.0,2.914799721866328,6.005287597113344e16
0.0,T1_13,0.03435,0.03436611601872,0.0,0.04691708506554634,6.049688479124685e16
0.0,T1_14,0.02416,0.02438963642677315,0.0,0.9504818988954739,5.589946267703706e16
27.0,T1_1,1.879,0.6784039401626528,1.495,63.89547950172152,31.348977330564043
27.0,T1_2,1.432,1.4870316284208056,1.495,3.9253481468314777,20.961809258111355
27.0,T1_3,1.027,1.0545560731438233,1.495,2.7229470765475945,21.98720529082346
27.0,T1_4,0.7513,0.8188538761552725,1.495,11.277431438738077,30.665648718401094
27.0,T1_5,0.527,0.519616937319813,1.495,1.8542365280132043,38.017635621809106
27.0,T1_6,0.3841,0.401468800242178,1.495,4.521947472579548,47.16836529892625
27.0,T1_7,0.2723,0.2667899860569392,1.495,2.192461219002652,44.72940245939107
27.0,T1_8,0.1945,0.1900281982267943,1.495,2.424044630285759,47.4438501420039
27.0,T1_9,0.1378,0.1358519785197859,1.495,1.599143449061532,49.26808070691422
27.0,T1_10,0.0947,0.0935039137799052,1.495,1.5315739236665087,41.968994666703125
27.0,T1_11,0.067,0.06858099079466219,1.495,2.3596877532271163,36.95582079623164
27.0,T1_12,0.04814,0.04847513220478346,1.495,5.031801452127632,28.937501446107166
27.0,T1_13,0.03435,0.03460948764379049,1.495,1.7246112072738615,29.172089514616502
27.0,T1_14,0.02416,0.024205817138570947,1.495,1.7472878642238465,26.82694452387824
40.0,T1_1,1.879,0.675579760493582,1.495,64.04578177256084,22.80980160011175
40.0,T1_2,1.432,1.4792209649798747,1.495,4.408991214848623,14.573463626953629
40.0,T1_3,1.027,1.0652554362186784,1.495,3.7647545814020575,15.852479003973292
40.0,T1_4,0.7513,0.9697698138778535,1.495,31.215570899014388,22.072194443828675
40.0,T1_5,0.527,0.5171396387766404,1.495,2.742139927151971,26.773757083277125
40.0,T1_6,0.3841,0.4037757101618837,1.495,5.154708683592782,33.86926851344775
40.0,T1_7,0.2723,0.2664635915969164,1.495,2.6682263394077848,32.274780093252915
40.0,T1_8,0.1945,0.1919910547371832,1.495,2.133918324617778,33.435557439265516
40.0,T1_9,0.1378,0.13661542917598773,1.495,1.7920363281069351,34.891076532237086
40.0,T1_10,0.0947,0.09326797869653786,1.495,2.336669897617938,30.215617811701865
40.0,T1_11,0.067,0.06855824013509978,1.495,2.527736301484375,26.718399165869133
