sigma,label,T1_true_s,T1_fit_s,T1_sigma_s,mape_pct,snr_dual
0.0,T1_1,1.879,0.612493531363034,0.0,67.40321812863046,1.06807582261248e16
0.0,T1_2,1.432,1.5110227517858197,0.0,5.5183485883952175,9.455221923119104e15
0.0,T1_3,1.027,1.0362233290461478,0.0,0.8980846198780355,1.045273182732288e16
0.0,T1_4,0.7513,0.7354078138655299,0.0,2.1152916457434183,1.4558898946048e16
0.0,T1_5,0.527,0.515987218233503,0.0,2.089711910151255,1.7462621108174848e16
0.0,T1_6,0.3841,0.3921921016913012,0.0,2.1067695108828666,2.141254791148339e16
0.0,T1_7,0.2723,0.26895598015308403,0.0,1.2280645783753263,2.0703742479302656e16
0.0,T1_8,0.1945,0.1930724245850222,0.0,0.733971935721214,2.265724970074112e16
0.0,T1_9,0.1378,0.1354662017467217,0.0,1.6936126656591322,2.329655491166208e16
0.0,T1_10,0.0947,0.09396745979766327,0.0,0.7735377004611477,1.9495582406017024e16
0.0,T1_11,0.067,0.06823083764576812,0.0,1.8370711130867645,1.7584086407184384e16
0.0,T1_12,0.04814,0.04898010911762362,0.0,1.7451373444611773,1.3479011678158848e16
0.0,T1_13,0.03435,0.0351608037062273,0.0,2.3604183587403136,1.3679215689859072e16
0.0,T1_14,0.02416,0.02495362636851045,0.0,3.2848773531061677,1.2504424022802432e16
1.0,T1_1,1.879,0.612973616649166,1.2114740790574279,67.37766808679265,159.13705614950288
1.0,T1_2,1.432,1.507588092302551,0.8109057990352502,5.278498065820586,140.37772088427693
1.0,T1_3,1.027,1.035438193221271,0.24215965058266598,0.8547894513019648,155.3878933811954
1.0,T1_4,0.7513,0.7348506028817822,0.5384612784868456,2.1894578887552227,216.07110300605038
1.0,T1_5,0.527,0.5163826709317133,0.09942874505719694,2.0146734474927555,259.31398336844995
1.0,T1_6,0.3841,0.3945967104777212,0.07037782604250627,2.7328066851656208,318.3027672753944
1.0,T1_7,0.2723,0.26773326897057814,0.08256339710863576,1.677095493728184,307.5756573439758
1.0,T1_8,0.1945,0.19277984657970543,0.043162672594806425,0.8843976453956448,336.8222409699306
1.0,T1_9,0.1378,0.1354662017467217,0.017960700472660567,1.6936126656591322,346.3497230643403
1.0,T1_10,0.0947,0.09411149315433506,0.013549044257098406,0.7193553379641345,289.5940097246621
1.0,T1_11,0.067,0.06797234860438381,0.009726301025315815,1.4512665737071857,261.442567839734
1.0,T1_12,0.04814,0.04901764748218915,0.00949087831248379,1.8231148362881873,199.93114319606926
1.0,T1_13,0.03435,0.03508088076148923,0.020238411727942735,2.1277460305363256,202.75436612214796
1.0,T1_14,0.02416,0.025030124223719672,0.007337470192038511,3.601507548508582,185.44457333067768
3.0,T1_1,1.879,0.6111545211852752,1.4950000000000008,67.47447997949573,43.69998123024553
3.0,T1_2,1.432,1.5032574289403589,1.4950000000000008,4.97607743996918,38.415064608554
3.0,T1_3,1.027,1.044210387434919,1.3160449517905164,1.7421009077040062,42.905634812382026
3.0,T1_4,0.7513,0.7354206252635186,1.4950000000000008,2.1135864150780783,59.34462165202461
3.0,T1_5,0.527,0.5195688681390304,1.4950000000000008,1.4565837084358333,71.21334334602258
3.0,T1_6,0.3841,0.395819747864296,0.31656508541502515,3.0512230836490715,87.1496366232895
3.0,T1_7,0.2723,0.2667236339685798,0.1741308827602174,2.0478758837385858,84.56290018545482
3.0,T1_8,0.1945,0.1921946905690719,0.11440252808104835,1.1852490647445069,92.11948379290575
3.0,T1_9,0.1378,0.13578002564256525,0.15581949410051957,1.4658739894301676,94.84260662420033
3.0,T1_10,0.0947,0.0944723950405306,1.4937111460361676,0.6319911267347813,79.45598043174414
3.0,T1_11,0.067,0.06802464073080612,0.04405711734710014,1.529314523591245,71.51553553284313
3.0,T1_12,0.04814,0.04910526540229056,0.027222364096665164,2.8156039464433076,54.94133652094575
3.0,T1_13,0.03435,0.034921946704793365,1.4920690855211847,1.6650559091509924,56.13147477625558
3.0,T1_14,0.02416,0.025031648243973956,1.4950000000000008,3.6078155793623994,51.27693506448605
8.0,T1_1,1.879,0.6864841927508151,1.4950000000000008,63.46545009309128,18.68809450247902
8.0,T1_2,1.432,1.541013176821213,1.4950000000000008,7.612652012654528,16.407635605700534
8.0,T1_3,1.027,1.0628830991460432,1.4950000000000008,3.527126931805623,18.391731401112487
8.0,T1_4,0.7513,0.9040460442006651,1.4950000000000008,24.02785302071428,25.413916390212425
8.0,T1_5,0.527,0.5153913027219661,1.4950000000000008,3.204457139592654,30.74410139185562
8.0,T1_6,0.3841,0.39526312524474344,1.4950000000000008,2.986706580118134,38.167782230819164
8.0,T1_7,0.2723,0.2698465267661329,1.4950000000000008,1.8075631577811166,36.68408102633486
8.0,T1_8,0.1945,0.19208341378463362,1.4950000000000008,1.7764095124685861,40.53946371630645
8.0,T1_9,0.1378,0.13549465842382194,1.4950000000000008,2.3690959316881948,42.29253382269937
8.0,T1_10,0.0947,0.09455343461903526,1.4950000000000008,1.163555986995481,34.590267309806265
8.0,T1_11,0.067,0.06752114413641955,1.4950000000000008,1.8096676133227412,31.22712170398662
8.0,T1_12,0.04814,0.048156369079912595,1.4950000000000008,5.767091788113358,24.11750684627461
8.0,T1_13,0.03435,0.03541252847043963,1.4950000000000008,3.5338343908889582,24.97306557456759
8.0,T1_14,0.02416,0.024931875354227806,1.4950000000000008,3.8996592710072795,22.196167568369777
12.0,T1_1,1.879,0.8188827073970372,1.4950000000000008,56.41922791926359,14.003098460018784
12.0,T1_2,1.432,1.498666432233041,1.4950000000000008,6.267339627196959,11.491234733276125
12.0,T1_3,1.027,1.0786157436346673,1.4950000000000008,5.0590299978839175,13.35085254720622
12.0,T1_4,0.7513,0.958685125770842,1.4950000000000008,30.726735096672495,18.76003261546985
12.0,T1_5,0.527,0.5174972482934981,1.4950000000000008,3.136957692786,22.54002396437722
