sigma,ksp_rms_mean,snr_ksp_measured,snr_ksp_phantom,background_std_a,snr_nema_peak_a,diff_roi_std,snr_dual_peak,snr_dual_block_min,snr_dual_block_median,snr_dual_block_max,mape_mean_pct,mape_median_pct,mape_max_pct,mape_mean_pct_std_lo,mape_mean_pct_std_hi,mape_median_pct_std,n_seeds,n_blocks,clean_recon
0.0,32.74628019332886,Inf,Inf,0.09833312067676996,34.46193867565691,0.0,2.329655491166208e16,2.4558951563526144e16,2.5258462149607424e16,3.842215036479078e16,6.699151103806603,1.963391511619009,67.40321812863046,0.0,2.6645352591003757e-15,4.596760034896314e-16,15.0,4.0,0.0
1.0,32.74628019332886,32.74628019332886,114.3331868298382,0.09672991789321676,35.05532684359159,0.021140364781025826,346.3497230643403,331.64559415575553,396.59617237302757,695.8367666575282,6.744713554079726,1.9784320851920223,67.37766808679265,0.10719365591099854,0.17584422623697243,0.14172605767379762,15.0,4.0,0.0
3.0,32.74628019332886,10.91542673110962,38.111062276612735,0.09557271603207881,35.511088898774496,0.07720680801156388,94.84260662420033,110.20371339672326,116.384025414987,124.11356741295388,6.840202254109134,2.054070080627651,67.47447997949573,0.2574860264483326,0.35137667260513034,0.2259146424950258,15.0,4.0,0.0
8.0,32.74628019332886,4.093285024166107,14.291648353729775,0.1141417674252758,30.18529635017968,0.17713706385957353,42.29253382269937,28.469297800550024,63.12781336289376,103.78906962738347,9.067937387874444,3.086652564464557,63.46545009309128,2.147096140490405,4.5751021495537705,0.6031821761070854,15.0,4.0,0.0
12.0,32.74628019332886,2.728856682777405,9.527765569153184,0.14327625210764713,23.93144555158598,0.24773253964571504,29.81475812330621,30.679590290393893,36.788946730332285,42.17625819460657,9.777213202184916,3.3622650335028643,56.41922791926359,3.218024133129547,3.218826970499683,0.816744441326434,15.0,4.0,0.0
16.0,32.74628019332886,2.0466425120830536,7.145824176864887,0.17810060240747463,19.162787412160384,0.31098182549461245,23.386405444534464,22.60126043660922,28.980621979245818,36.693962243724606,12.10998775658943,4.326528841989216,48.5169426861046,3.7622831081050125,3.370695645217393,1.1588374468473308,15.0,4.0,0.0
22.0,32.74628019332886,1.488467281514948,5.196963037719918,0.23424507581050233,14.941136210572395,0.4583294796227915,16.082238785904813,15.158485626449664,17.35335450554787,30.129278249520986,15.384155343629356,6.88645361717108,49.433296877999254,4.617971309099193,8.436247494276277,1.8065814560343647,15.0,4.0,0.0
30.0,32.74628019332886,1.0915426731109619,3.811106227661273,0.31558386760151813,10.601730680813215,0.5826943164520663,12.817800939592304,12.145795735167765,15.874846489010636,19.85315935959489,77.53783251559699,9.360452945882793,860.2354115345544,59.15243120310618,822.2163189611194,2.202889752675303,15.0,4.0,0.0
40.0,32.74628019332886,0.8186570048332215,2.858329670745955,0.41297446150005296,8.701550185000677,0.875241865306299,8.421048117298351,8.256598025763475,9.81734055303395,13.398793864206459,135.92787296601816,15.205900670489376,1351.9443656201802,107.86911913362441,505.9099249958084,4.348602243795599,15.0,4.0,0.0
45.0,32.74628019332886,0.7276951154073079,2.5407374851075155,0.46506724390138726,7.325431489473614,1.0267601671808542,7.677148472624455,7.692444058252581,10.206910777409579,13.587773762403266,176.8655426994322,18.46436828151356,1689.1396826519701,145.5617547431323,517.0064572630763,9.157493706776027,15.0,4.0,0.0
50.0,32.74628019332886,0.6549256038665772,2.286663736596764,0.5022260577665613,6.928898812864437,1.2231979681881215,5.973679007506287,5.722424750382585,7.510866507189418,10.075622823949873,129.6475232481457,19.2147203463609,1414.2747985019057,96.85476669322806,639.470689818765,8.101509622976714,15.0,4.0,0.0
65.0,32.74628019332886,0.5037889260512132,1.7589721050744338,0.6655706880757015,5.072506015161226,1.231378518655173,5.916711813238741,5.4531959046137155,7.30078134569543,12.968329519192629,274.2553482045899,23.826348916766616,3163.717759889914,221.5532454124335,456.5517928185624,9.259861606850002,15.0,4.0,0.0
