label,T1_true_s,T1_fit_s,T1_sigma_s,mape_pct,cx_m,cy_m
T1_1,1.879,0.7876137060748956,1.4950000000000003,58.083357845934245,0.065,0.0
T1_2,1.432,0.9137922831980984,1.4950000000000003,36.187689720803185,0.05258610463437159,0.03820604139901075
T1_3,1.027,1.3478119268348887,1.4950000000000003,31.23777281741858,0.020086104634371583,0.06181867355918498
T1_4,0.7513,0.3921921016913011,1.4950000000000003,47.79820288948475,-0.020086104634371577,0.06181867355918499
T1_5,0.527,1.4108666850526073,1.4950000000000003,167.71663852990648,-0.05258610463437158,0.03820604139901076
T1_6,0.3841,0.31204370529389736,1.4950000000000003,18.759774721713786,-0.065,7.960204194457795e-18
T1_7,0.2723,0.34192337610250656,1.4950000000000003,25.568628755970096,-0.05258610463437159,-0.038206041399010744
T1_8,0.1945,0.28804890607010947,1.4950000000000003,48.09712394350101,-0.02008610463437159,-0.06181867355918498
T1_9,0.1378,0.15014417630215562,1.4950000000000003,8.958037955120188,0.02008610463437157,-0.06181867355918499
T1_10,0.0947,0.12941191703767868,1.4950000000000003,36.65461144422246,0.05258610463437158,-0.03820604139901077
T1_11,0.067,0.03208820524254918,1.4950000000000003,52.10715635440422,0.01979898987322333,0.019798989873223326
T1_12,0.04814,0.04319304969044181,1.4950000000000003,10.276174303195242,-0.019798989873223326,0.01979898987322333
T1_13,0.03435,0.030305717639366497,1.4950000000000003,11.77374777477002,-0.019798989873223333,-0.019798989873223326
T1_14,0.02416,0.027975340202640076,1.4950000000000003,15.791971037417529,0.019798989873223326,-0.019798989873223333
