label,T1_true_s,T1_fit_s,T1_sigma_s,M0_fit,mape_pct,cx_m,cy_m
T1_1,1.879,0.3746641676851751,1.4950000000000003,3.9227860534311048,80.06044876608966,0.065,0.0
T1_2,1.432,0.8829883500825466,1.4950000000000003,12.012764341856338,38.338802368537245,0.05258610463437159,0.03820604139901075
T1_3,1.027,0.4817857145157055,1.4950000000000003,11.293139420846542,53.08805116692253,0.020086104634371583,0.06181867355918498
T1_4,0.7513,0.41054004598136035,1.4950000000000003,15.17634200435383,45.3560433939358,-0.020086104634371577,0.06181867355918499
T1_5,0.527,0.5159872182335029,1.4950000000000003,23.54384815099154,2.089711910151255,-0.05258610463437158,0.03820604139901076
T1_6,0.3841,0.18656395415609753,1.4950000000000003,11.412244246647894,51.42828582241668,-0.065,7.960204194457795e-18
T1_7,0.2723,0.2371785041841341,1.4950000000000003,20.326424072328265,12.898088804945237,-0.05258610463437159,-0.038206041399010744
T1_8,0.1945,0.0306541122523004,1.4950000000000003,15.320143089297911,84.23953097568102,-0.02008610463437159,-0.06181867355918498
T1_9,0.1378,0.037228852299238585,1.4950000000000003,16.975102998480942,72.98341632856416,0.02008610463437157,-0.06181867355918499
T1_10,0.0947,0.12941191703767868,1.4950000000000003,18.440350273151434,36.65461144422246,0.05258610463437158,-0.03820604139901077
T1_11,0.067,0.05618104311812582,1.4950000000000003,15.749898166541346,16.14769683861818,0.01979898987322333,0.019798989873223326
T1_12,0.04814,0.03597386788179424,1.4950000000000003,15.42323849935729,25.272397420452346,-0.019798989873223326,0.01979898987322333
T1_13,0.03435,0.14675068935984456,1.4950000000000003,14.873318587499032,327.2218030854281,-0.019798989873223333,-0.019798989873223326
T1_14,0.02416,0.025240493325545038,1.4950000000000003,10.04042687461262,4.47224058586522,0.019798989873223326,-0.019798989873223333
