label,block,TI_s,TR_s,mag
T1_13,6,0.1,5.0,124.46338653564453
T1_13,7,0.15,5.0,92.53804016113281
T1_13,8,0.22,5.0,118.49533081054688
T1_13,9,0.35,5.0,124.14204406738281
T1_13,10,0.55,5.0,116.51756286621094
T1_13,11,0.85,5.0,112.53882598876953
T1_13,12,1.3,5.0,115.23880004882812
T1_13,13,2.0,5.0,131.79605102539062
T1_13,14,2.8,5.0,135.7873992919922
T1_14,1,0.015,5.0,27.504711151123047
T1_14,2,0.022,5.0,13.13990592956543
T1_14,3,0.032,5.0,59.90911865234375
T1_14,4,0.045,5.0,56.387393951416016
T1_14,5,0.065,5.0,77.99039459228516
T1_14,6,0.1,5.0,104.17323303222656
T1_14,7,0.15,5.0,65.42509460449219
T1_14,8,0.22,5.0,89.93500518798828
T1_14,9,0.35,5.0,97.0248794555664
T1_14,10,0.55,5.0,87.25006103515625
T1_14,11,0.85,5.0,82.70034790039062
T1_14,12,1.3,5.0,86.55220794677734
T1_14,13,2.0,5.0,107.99478149414062
T1_14,14,2.8,5.0,108.81636047363281
