label,T1_true_s,T1_fit_s,T1_sigma_s,mape_pct,cx_m,cy_m
T1_1,1.879,0.7025408092179695,1.4950000000000003,62.61092021192286,0.065,0.0
T1_2,1.432,1.8991288036658351,1.4950000000000003,32.62072651297732,0.05258610463437159,0.03820604139901075
T1_3,1.027,0.010709890365931195,1.4950000000000003,98.95716744246043,0.020086104634371583,0.06181867355918498
T1_4,0.7513,0.7106172202837092,1.4950000000000003,5.414984655436012,-0.020086104634371577,0.06181867355918499
T1_5,0.527,0.7354078138655297,1.4950000000000003,39.54607473729215,-0.05258610463437158,0.03820604139901076
T1_6,0.3841,0.338037298394895,1.4950000000000003,11.992372196070034,-0.065,7.960204194457795e-18
T1_7,0.2723,0.6559738570740129,1.4950000000000003,140.9011594102141,-0.05258610463437159,-0.038206041399010744
T1_8,0.1945,0.23181790894315724,1.4950000000000003,19.186585574888035,-0.02008610463437159,-0.06181867355918498
T1_9,0.1378,0.2371785041841341,1.4950000000000003,72.11792756468367,0.02008610463437157,-0.06181867355918499
T1_10,0.0947,0.0306541122523004,1.4950000000000003,67.63029329218543,0.05258610463437158,-0.03820604139901077
T1_11,0.067,0.039871692657429056,1.4950000000000003,40.49001095906111,0.01979898987322333,0.019798989873223326
T1_12,0.04814,0.025530658105902895,1.4950000000000003,46.96581199438535,-0.019798989873223326,0.01979898987322333
T1_13,0.03435,0.010000000000000004,1.4950000000000003,70.88791848617176,-0.019798989873223333,-0.019798989873223326
T1_14,0.02416,1.4434917970296128,1.4950000000000003,5874.71770293714,0.019798989873223326,-0.019798989873223333
