label,T1_true_s,T1_fit_s,T1_sigma_s,M0_fit,mape_pct,cx_m,cy_m
T1_1,1.879,1.6368926536935586,1.4950000000000003,8.303496300195784,12.88490400779358,0.065,0.0
T1_2,1.432,1.3948316960568534,1.4950000000000003,8.9268895204075,2.5955519513370473,0.05258610463437159,0.03820604139901075
T1_3,1.027,0.978661517028558,1.4950000000000003,8.692634231643902,4.7067656252621175,0.020086104634371583,0.06181867355918498
T1_4,0.7513,0.6338609817626355,1.4950000000000003,8.614456258618814,15.631441266786167,-0.020086104634371577,0.06181867355918499
T1_5,0.527,0.5526166537502628,1.4950000000000003,8.884841914497065,4.860845113901856,-0.05258610463437158,0.03820604139901076
T1_6,0.3841,0.010000000000000004,1.4950000000000003,6.5506524795854615,97.39651132517574,-0.065,7.960204194457795e-18
T1_7,0.2723,0.27833877894413117,1.4950000000000003,9.331061872502593,2.217693332402198,-0.05258610463437159,-0.038206041399010744
T1_8,0.1945,0.19753706290875123,1.4950000000000003,7.858040736672797,1.5614719325199076,-0.02008610463437159,-0.06181867355918498
T1_9,0.1378,0.13546620174672172,1.4950000000000003,8.25731944927128,1.6936126656591328,0.02008610463437157,-0.06181867355918499
T1_10,0.0947,0.09836354454799562,1.4950000000000003,7.827523323865684,3.8685792481474253,0.05258610463437158,-0.03820604139901077
T1_11,0.067,0.06823083764576814,1.4950000000000003,6.796290919010096,1.837071113086764,0.01979898987322333,0.019798989873223326
T1_12,0.04814,0.035565012401874985,1.4950000000000003,6.344340821782574,26.121702530380176,-0.019798989873223326,0.01979898987322333
T1_13,0.03435,0.02642132068895592,1.4950000000000003,4.484232062536127,23.08203584001187,-0.019798989873223333,-0.019798989873223326
T1_14,0.02416,0.02642132068895592,1.4950000000000003,4.3247302600113855,9.359771063559275,0.019798989873223326,-0.019798989873223333
