label,block,TI_s,TR_s,mag
T1_9,9,0.35,5.0,6.545145511627197
T1_9,10,0.55,5.0,9.212193489074707
T1_9,11,0.85,5.0,8.111842155456543
T1_9,12,1.3,5.0,7.591227054595947
T1_9,13,2.0,5.0,8.362537384033203
T1_9,14,2.8,5.0,8.125445365905762
T1_10,1,0.015,5.0,5.177074432373047
T1_10,2,0.022,5.0,5.736983776092529
T1_10,3,0.032,5.0,3.245185136795044
T1_10,4,0.045,5.0,1.6931517124176025
T1_10,5,0.065,5.0,0.6270086765289307
T1_10,6,0.1,5.0,1.4111418724060059
T1_10,7,0.15,5.0,5.2674713134765625
T1_10,8,0.22,5.0,7.035684108734131
T1_10,9,0.35,5.0,6.435379981994629
T1_10,10,0.55,5.0,7.472405433654785
T1_10,11,0.85,5.0,6.9436354637146
T1_10,12,1.3,5.0,8.657654762268066
T1_10,13,2.0,5.0,7.401264190673828
T1_10,14,2.8,5.0,8.409058570861816
T1_11,1,0.015,5.0,4.289221286773682
T1_11,2,0.022,5.0,3.2141408920288086
T1_11,3,0.032,5.0,1.6793090105056763
T1_11,4,0.045,5.0,1.175093173980713
T1_11,5,0.065,5.0,1.0672838687896729
T1_11,6,0.1,5.0,4.893748760223389
T1_11,7,0.15,5.0,5.711397171020508
T1_11,8,0.22,5.0,6.578072547912598
T1_11,9,0.35,5.0,5.629781246185303
T1_11,10,0.55,5.0,7.177525997161865
T1_11,11,0.85,5.0,6.783693313598633
T1_11,12,1.3,5.0,5.641323089599609
T1_11,13,2.0,5.0,8.374404907226562
T1_11,14,2.8,5.0,5.687883377075195
T1_12,1,0.015,5.0,1.0242810249328613
T1_12,2,0.022,5.0,0.39169636368751526
T1_12,3,0.032,5.0,0.792035698890686
T1_12,4,0.045,5.0,2.549299716949463
T1_12,5,0.065,5.0,4.097376346588135
T1_12,6,0.1,5.0,4.855978012084961
T1_12,7,0.15,5.0,7.51163387298584
T1_12,8,0.22,5.0,6.340080738067627
T1_12,9,0.35,5.0,6.044893264770508
T1_12,10,0.55,5.0,6.842126846313477
T1_12,11,0.85,5.0,6.537771701812744
T1_12,12,1.3,5.0,5.831098556518555
T1_12,13,2.0,5.0,6.4529128074646
T1_12,14,2.8,5.0,6.271080017089844
T1_13,1,0.015,5.0,1.479230523109436
T1_13,2,0.022,5.0,1.7583460807800293
T1_13,3,0.032,5.0,1.2001105546951294
T1_13,4,0.045,5.0,4.073355197906494
T1_13,5,0.065,5.0,2.430697202682495
T1_13,6,0.1,5.0,4.139556884765625
T1_13,7,0.15,5.0,3.7291698455810547
T1_13,8,0.22,5.0,5.55605411529541
T1_13,9,0.35,5.0,4.184825420379639
T1_13,10,0.55,5.0,4.338315010070801
T1_13,11,0.85,5.0,5.278682708740234
T1_13,12,1.3,5.0,4.113918304443359
T1_13,13,2.0,5.0,3.9203505516052246
T1_13,14,2.8,5.0,5.117332935333252
T1_14,1,0.015,5.0,0.6000391244888306
T1_14,2,0.022,5.0,1.7409460544586182
T1_14,3,0.032,5.0,1.3891737461090088
T1_14,4,0.045,5.0,2.870835542678833
T1_14,5,0.065,5.0,2.0618956089019775
T1_14,6,0.1,5.0,3.700575351715088
T1_14,7,0.15,5.0,5.151520252227783
T1_14,8,0.22,5.0,4.87462854385376
T1_14,9,0.35,5.0,4.454010963439941
T1_14,10,0.55,5.0,5.012635707855225
T1_14,11,0.85,5.0,4.896518707275391
T1_14,12,1.3,5.0,4.933060646057129
T1_14,13,2.0,5.0,3.987111806869507
T1_14,14,2.8,5.0,2.846491575241089
