sigma,label,T1_true_s,T1_fit_s,T1_sigma_s,mape_pct,snr_dual
45.0,T1_11,0.067,0.05504115775509782,1.4950000000000008,27.578527624622424,5.257444661029898
45.0,T1_12,0.04814,0.052073796483296825,1.4950000000000008,27.43827968469029,4.338029451805772
45.0,T1_13,0.03435,0.04615926082294638,1.4950000000000008,45.47344812554641,4.651593537089893
45.0,T1_14,0.02416,0.4251612793560431,1.4950000000000008,1679.949298672706,3.6832350379662304
50.0,T1_1,1.879,0.9832062087355949,1.4950000000000008,47.67396441002689,2.795968673599127
50.0,T1_2,1.432,1.182162117565844,1.4950000000000008,31.72238721732017,2.6119553802444955
50.0,T1_3,1.027,1.1539687654827355,1.4950000000000008,30.636090760812902,2.8744150706896003
50.0,T1_4,0.7513,1.0345783063621266,1.4950000000000008,52.85013849311612,4.157086172339418
50.0,T1_5,0.527,0.4196120610265719,1.4950000000000008,66.2055028963494,5.170574907089252
50.0,T1_6,0.3841,0.3294583312705902,1.4950000000000008,23.336899595278297,5.776325263272571
50.0,T1_7,0.2723,0.222317282669394,1.4950000000000008,27.904997518213232,5.588388881970436
50.0,T1_8,0.1945,0.22945360259164746,1.4950000000000008,25.51827738746397,5.447722627559592
50.0,T1_9,0.1378,0.16316626967520323,1.4950000000000008,35.972830879910696,5.704762012544989
50.0,T1_10,0.0947,0.11111790605609806,1.4950000000000008,34.46578612295795,4.915237871676251
50.0,T1_11,0.067,0.05817325757606636,1.4950000000000008,22.61420402027218,3.9757858828551993
50.0,T1_12,0.04814,0.04212857243424381,1.4950000000000008,24.178689035473667,3.7973192476487463
50.0,T1_13,0.03435,0.037008658484713484,1.4950000000000008,21.047376428397737,3.683434689020919
50.0,T1_14,0.02416,0.5029274119067936,1.4950000000000008,1994.6936372738812,3.2188768091846898
65.0,T1_1,1.879,1.1096949013958655,1.4950000000000008,40.94226176711733,2.6893505588239774
65.0,T1_2,1.432,1.1935292892577773,1.4950000000000008,24.6035580889839,2.856445929357858
65.0,T1_3,1.027,1.1947486889246244,1.4950000000000008,38.189084186949195,3.041628966566325
65.0,T1_4,0.7513,0.9453316703035592,1.4950000000000008,77.63663645185349,4.34537899628545
65.0,T1_5,0.527,0.446676797611341,1.4950000000000008,83.07244771613955,4.402416003339346
65.0,T1_6,0.3841,0.3440325656820382,1.4950000000000008,19.130854156297893,5.839570203543107
65.0,T1_7,0.2723,0.2646645924342694,1.4950000000000008,24.05760353579381,4.8750241058184764
65.0,T1_8,0.1945,0.2225765430016554,1.4950000000000008,25.769583824432683,5.6697437817309755
65.0,T1_9,0.1378,0.41275334761805066,1.4950000000000008,211.18272781755135,5.430150211920834
65.0,T1_10,0.0947,0.8561251221072003,1.4950000000000008,839.142816583815,4.124343323213787
65.0,T1_11,0.067,0.05722569488650461,1.4950000000000008,29.384341266082753,4.934730874715462
65.0,T1_12,0.04814,0.04170373062796855,1.4950000000000008,31.626721833108167,3.368511855561364
65.0,T1_13,0.03435,0.03968491908751944,1.4950000000000008,35.69501001819697,3.5656323102496046
65.0,T1_14,0.02416,0.785810105903426,1.4950000000000008,3164.3042879054105,3.1960479089160203
