label,block,TI_s,TR_s,mag
T1_9,10,0.55,5.0,38.82798767089844
T1_9,11,0.85,5.0,39.37601852416992
T1_9,12,1.3,5.0,38.58927536010742
T1_9,13,2.0,5.0,37.40583419799805
T1_9,14,2.8,5.0,36.37495803833008
T1_10,1,0.015,5.0,19.863487243652344
T1_10,2,0.022,5.0,15.904559135437012
T1_10,3,0.032,5.0,10.736458778381348
T1_10,4,0.045,5.0,4.789369106292725
T1_10,5,0.065,5.0,2.8991708755493164
T1_10,6,0.1,5.0,12.975373268127441
T1_10,7,0.15,5.0,22.176443099975586
T1_10,8,0.22,5.0,29.010181427001953
T1_10,9,0.35,5.0,33.476192474365234
T1_10,10,0.55,5.0,34.434967041015625
T1_10,11,0.85,5.0,33.9683952331543
T1_10,12,1.3,5.0,33.109474182128906
T1_10,13,2.0,5.0,32.011497497558594
T1_10,14,2.8,5.0,31.05716896057129
T1_11,1,0.015,5.0,14.953371047973633
T1_11,2,0.022,5.0,10.073221206665039
T1_11,3,0.032,5.0,3.9299886226654053
T1_11,4,0.045,5.0,2.837056875228882
T1_11,5,0.065,5.0,10.944308280944824
T1_11,6,0.1,5.0,20.409889221191406
T1_11,7,0.15,5.0,27.596759796142578
T1_11,8,0.22,5.0,31.678359985351562
T1_11,9,0.35,5.0,33.30722427368164
T1_11,10,0.55,5.0,33.099403381347656
T1_11,11,0.85,5.0,32.39051055908203
T1_11,12,1.3,5.0,31.432619094848633
T1_11,13,2.0,5.0,30.21146011352539
T1_11,14,2.8,5.0,29.13927459716797
T1_12,1,0.015,5.0,9.15818977355957
T1_12,2,0.022,5.0,3.8255722522735596
T1_12,3,0.032,5.0,2.5712733268737793
T1_12,4,0.045,5.0,9.128334045410156
T1_12,5,0.065,5.0,16.320180892944336
T1_12,6,0.1,5.0,23.521072387695312
T1_12,7,0.15,5.0,27.82217025756836
T1_12,8,0.22,5.0,29.51543617248535
T1_12,9,0.35,5.0,29.71930503845215
T1_12,10,0.55,5.0,29.255352020263672
T1_12,11,0.85,5.0,28.55276870727539
T1_12,12,1.3,5.0,27.620718002319336
T1_12,13,2.0,5.0,26.43092155456543
T1_12,14,2.8,5.0,25.385700225830078
T1_13,1,0.015,5.0,2.8281662464141846
T1_13,2,0.022,5.0,2.546713352203369
T1_13,3,0.032,5.0,8.432503700256348
T1_13,4,0.045,5.0,13.91804027557373
T1_13,5,0.065,5.0,19.14687156677246
T1_13,6,0.1,5.0,23.30500030517578
T1_13,7,0.15,5.0,24.996402740478516
T1_13,8,0.22,5.0,25.28253173828125
T1_13,9,0.35,5.0,24.999637603759766
T1_13,10,0.55,5.0,24.480560302734375
T1_13,11,0.85,5.0,23.755615234375
T1_13,12,1.3,5.0,22.79596519470215
T1_13,13,2.0,5.0,21.572311401367188
T1_13,14,2.8,5.0,20.49853515625
T1_14,1,0.015,5.0,2.3783349990844727
T1_14,2,0.022,5.0,6.933736801147461
T1_14,3,0.032,5.0,11.515365600585938
T1_14,4,0.045,5.0,15.212451934814453
T1_14,5,0.065,5.0,18.090818405151367
T1_14,6,0.1,5.0,19.706329345703125
T1_14,7,0.15,5.0,19.992910385131836
T1_14,8,0.22,5.0,19.833730697631836
T1_14,9,0.35,5.0,19.475019454956055
T1_14,10,0.55,5.0,18.963138580322266
T1_14,11,0.85,5.0,18.25667953491211
T1_14,12,1.3,5.0,17.32368278503418
T1_14,13,2.0,5.0,16.134538650512695
T1_14,14,2.8,5.0,15.090282440185547
