label,block,TI_s,TR_s,mag
T1_1,1,0.015,5.0,0.13287979364395142
T1_1,2,0.022,5.0,0.23030005395412445
T1_1,3,0.032,5.0,0.8204345107078552
T1_1,4,0.045,5.0,0.9287253618240356
T1_1,5,0.065,5.0,1.0456701517105103
T1_1,6,0.1,5.0,0.614062488079071
T1_1,7,0.15,5.0,0.062201887369155884
T1_1,8,0.22,5.0,0.8384957909584045
T1_1,9,0.35,5.0,0.5690629482269287
T1_1,10,0.55,5.0,0.5219335556030273
T1_1,11,0.85,5.0,0.5714820623397827
T1_1,12,1.3,5.0,0.6983327865600586
T1_1,13,2.0,5.0,0.6157671213150024
T1_1,14,2.8,5.0,0.695824921131134
T1_2,1,0.015,5.0,0.0728922188282013
T1_2,2,0.022,5.0,0.07664766907691956
T1_2,3,0.032,5.0,0.9193828105926514
T1_2,4,0.045,5.0,0.9293155074119568
T1_2,5,0.065,5.0,0.9580021500587463
T1_2,6,0.1,5.0,0.47774559259414673
T1_2,7,0.15,5.0,0.21490231156349182
T1_2,8,0.22,5.0,0.6055824160575867
T1_2,9,0.35,5.0,0.16545942425727844
T1_2,10,0.55,5.0,0.3035210072994232
T1_2,11,0.85,5.0,0.6605920791625977
T1_2,12,1.3,5.0,0.6607219576835632
T1_2,13,2.0,5.0,0.8358050584793091
T1_2,14,2.8,5.0,0.9658375382423401
T1_3,1,0.015,5.0,0.3041341304779053
T1_3,2,0.022,5.0,0.4732460677623749
T1_3,3,0.032,5.0,0.7942097187042236
T1_3,4,0.045,5.0,0.9266388416290283
T1_3,5,0.065,5.0,0.8247562646865845
T1_3,6,0.1,5.0,0.45065438747406006
T1_3,7,0.15,5.0,0.028612911701202393
T1_3,8,0.22,5.0,0.5878382921218872
T1_3,9,0.35,5.0,0.11765771359205246
T1_3,10,0.55,5.0,0.1024741679430008
T1_3,11,0.85,5.0,0.5435361266136169
T1_3,12,1.3,5.0,0.741917610168457
T1_3,13,2.0,5.0,0.8894137144088745
T1_3,14,2.8,5.0,0.7251144647598267
