label,T1_true_s,T1_fit_s,T1_sigma_s,M0_fit,mape_pct,cx_m,cy_m
T1_1,1.879,1.7530940861856186,0.0,17.512199060368996,6.700687270589752,0.065,0.0
T1_2,1.432,1.3478119268348887,0.0,19.369524829243975,5.879055388625086,0.05258610463437159,0.03820604139901075
T1_3,1.027,0.9349229654084803,0.005373938484687035,19.475849886450835,8.965631411053517,0.020086104634371583,0.06181867355918498
T1_4,0.7513,0.6635149343304443,0.0038138847506062334,19.4819298506112,11.68442242373961,-0.020086104634371577,0.06181867355918499
T1_5,0.527,0.4602536434395457,0.0026455385723855307,19.661993496524854,12.665342800845217,-0.05258610463437158,0.03820604139901076
T1_6,0.3841,0.268955980153084,0.00922465174181597,19.106355847523073,29.977615164518625,-0.065,7.960204194457795e-18
T1_7,0.2723,0.22657847131482506,0.00386288254429204,19.384219759265743,16.790866208290463,-0.05258610463437159,-0.038206041399010744
T1_8,0.1945,0.1589751875368482,0.003634624738394057,19.144304720061967,18.264685071029206,-0.02008610463437159,-0.06181867355918498
T1_9,0.1378,0.11027469841979443,0.0025211931063306645,18.616342288723175,19.974819724387213,0.02008610463437157,-0.06181867355918499
T1_10,0.0947,0.07649312638022822,0.0017488503317175802,17.543692183826536,19.22584331549291,0.05258610463437158,-0.03820604139901077
T1_11,0.067,0.05367018782062437,0.0015426831050500585,16.02115172875846,19.895242058769604,0.01979898987322333,0.019798989873223326
T1_12,0.04814,0.03765683528717214,0.0012915540715078035,14.284504793055456,21.776411950203286,-0.019798989873223326,0.01979898987322333
T1_13,0.03435,0.02642132068895592,0.0012084487185919403,12.10730704185793,23.08203584001187,-0.019798989873223333,-0.019798989873223326
T1_14,0.02416,0.017112601221120995,0.001370691683610984,9.454989876170119,29.169696932446215,0.019798989873223326,-0.019798989873223333
