label,T1_true_s,T1_fit_s,T1_sigma_s,M0_fit,mape_pct,cx_m,cy_m
T1_1,1.879,1.83510918156835,0.0,22.01523042905276,2.335860480662586,0.065,0.0
T1_2,1.432,1.5110227517858195,0.0,20.518818529014226,5.518348588395218,0.05258610463437159,0.03820604139901075
T1_3,1.027,1.0481357552731758,0.0,20.60606014929859,2.0580092768428337,0.020086104634371583,0.06181867355918498
T1_4,0.7513,0.7524135044317034,0.0,20.624617993790537,0.14821035960381182,-0.020086104634371577,0.06181867355918499
T1_5,0.527,0.5219190087066573,0.0,20.791043207565217,0.9641349702737605,-0.05258610463437158,0.03820604139901076
T1_6,0.3841,0.3661961871606902,0.0,19.59671238406219,4.661237396331634,-0.065,7.960204194457795e-18
T1_7,0.2723,0.2720478988371007,0.0,20.35637255622992,0.09258213841326102,-0.05258610463437159,-0.038206041399010744
T1_8,0.1945,0.19307242458502225,0.0,19.71131064907958,0.7339719357212138,-0.02008610463437159,-0.06181867355918498
T1_9,0.1378,0.13859874435185215,0.0,19.01694549547706,0.5796403133905287,0.02008610463437157,-0.06181867355918499
T1_10,0.0947,0.0939674597976633,0.0,17.604757560089407,0.7735377004611474,0.05258610463437158,-0.03820604139901077
T1_11,0.067,0.06745537052161518,0.0,15.665196890370966,0.6796574949480272,0.01979898987322333,0.019798989873223326
T1_12,0.04814,0.047873084091297376,0.0,13.646591589787588,0.5544576416755849,-0.019798989873223326,0.01979898987322333
T1_13,0.03435,0.034366116018720014,0.0,11.283608075084421,0.04691708506554634,-0.019798989873223333,-0.019798989873223326
T1_14,0.02416,0.024112439753368697,0.0,8.467992840759951,0.1968553254606963,0.019798989873223326,-0.019798989873223333
